# VHH-NNLO SMEFT scan points
# process: ZHH
# energy_tev: 14.0
# scan_axis: phiBox
# fixed_wcs: phi=0,phiB=0,phiBox=0,phiD=0,phiQ3rd=0,phiW=0,phiWB=0,phid=0,phiq1st=0,phiq3st=0,phiu=0,tphi=0
#
phiBox	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
0.1368421053	0.3369840055	0.4573706592	1.357247382	1.103024611	1.096083615
0.1398496241	0.3376757626	0.458251835	1.357076479	1.105288888	1.098195342
0.1428571429	0.3383675198	0.4591330108	1.356906275	1.107553165	1.10030707
0.1458646617	0.339059277	0.4600141865	1.356736765	1.109817442	1.102418798
0.1488721805	0.3397510342	0.4608953623	1.356567945	1.11208172	1.104530526
0.1518796992	0.3404427913	0.4617765381	1.356399812	1.114345997	1.106642254
0.154887218	0.3411345485	0.4626577139	1.35623236	1.116610274	1.108753981
0.1578947368	0.3418263057	0.4635388897	1.356065586	1.118874551	1.110865709
0.1609022556	0.3425180629	0.4644200654	1.355899486	1.121138828	1.112977437
0.1639097744	0.34320982	0.4653012412	1.355734056	1.123403105	1.115089165
0.1669172932	0.3439015772	0.466182417	1.35556929	1.125667382	1.117200893
0.169924812	0.3445933344	0.4670635928	1.355405187	1.12793166	1.11931262
0.1729323308	0.3452850916	0.4679447686	1.355241741	1.130195937	1.121424348
0.1759398496	0.3459768487	0.4688259443	1.355078948	1.132460214	1.123536076
0.1789473684	0.3466686059	0.4697071201	1.354916806	1.134724491	1.125647804
0.1819548872	0.3473603631	0.4705882959	1.354755309	1.136988768	1.127759532
0.184962406	0.3480521203	0.4714694717	1.354594454	1.139253045	1.129871259
0.1879699248	0.3487438774	0.4723506475	1.354434237	1.141517323	1.131982987
0.1909774436	0.3494356346	0.4732318232	1.354274654	1.1437816	1.134094715
0.1939849624	0.3501273918	0.474112999	1.354115702	1.146045877	1.136206443
0.1969924812	0.350819149	0.4749941748	1.353957377	1.148310154	1.138318171
0.2	0.3515109061	0.4758753506	1.353799675	1.150574431	1.140429898
0.2030075188	0.3522026633	0.4767565264	1.353642593	1.152838708	1.142541626
0.2060150376	0.3528944205	0.4776377021	1.353486126	1.155102986	1.144653354
0.2090225564	0.3535861776	0.4785188779	1.353330272	1.157367263	1.146765082
0.2120300752	0.3542779348	0.4794000537	1.353175026	1.15963154	1.14887681
0.215037594	0.354969692	0.4802812295	1.353020385	1.161895817	1.150988537
0.2180451128	0.3556614492	0.4811624053	1.352866346	1.164160094	1.153100265
0.2210526316	0.3563532063	0.482043581	1.352712905	1.166424371	1.155211993
0.2240601504	0.3570449635	0.4829247568	1.352560059	1.168688649	1.157323721
0.2270676692	0.3577367207	0.4838059326	1.352407803	1.170952926	1.159435449
0.230075188	0.3584284779	0.4846871084	1.352256136	1.173217203	1.161547176
0.2330827068	0.359120235	0.4855682842	1.352105052	1.17548148	1.163658904
0.2360902256	0.3598119922	0.4864494599	1.35195455	1.177745757	1.165770632
0.2390977444	0.3605037494	0.4873306357	1.351804625	1.180010034	1.16788236
0.2421052632	0.3611955066	0.4882118115	1.351655274	1.182274312	1.169994088
0.245112782	0.3618872637	0.4890929873	1.351506495	1.184538589	1.172105815
0.2481203008	0.3625790209	0.4899741631	1.351358283	1.186802866	1.174217543
0.2511278195	0.3632707781	0.4908553388	1.351210635	1.189067143	1.176329271
0.2541353383	0.3639625353	0.4917365146	1.351063549	1.19133142	1.178440999
0.2571428571	0.3646542924	0.4926176904	1.350917021	1.193595697	1.180552727
0.2601503759	0.3653460496	0.4934988662	1.350771048	1.195859975	1.182664454
0.2631578947	0.3660378068	0.494380042	1.350625626	1.198124252	1.184776182
0.2661654135	0.3667295639	0.4952612177	1.350480753	1.200388529	1.18688791
0.2691729323	0.3674213211	0.4961423935	1.350336426	1.202652806	1.188999638
0.2721804511	0.3681130783	0.4970235693	1.350192641	1.204917083	1.191111365
0.2751879699	0.3688048355	0.4979047451	1.350049395	1.20718136	1.193223093
0.2781954887	0.3694965926	0.4987859209	1.349906686	1.209445637	1.195334821
0.2812030075	0.3701883498	0.4996670966	1.34976451	1.211709915	1.197446549
0.2842105263	0.370880107	0.5005482724	1.349622865	1.213974192	1.199558277
0.2872180451	0.3715718642	0.5014294482	1.349481746	1.216238469	1.201670004
0.2902255639	0.3722636213	0.502310624	1.349341153	1.218502746	1.203781732
0.2932330827	0.3729553785	0.5031917998	1.349201081	1.220767023	1.20589346
0.2962406015	0.3736471357	0.5040729755	1.349061527	1.2230313	1.208005188
0.2992481203	0.3743388929	0.5049541513	1.34892249	1.225295578	1.210116916
0.3022556391	0.37503065	0.5058353271	1.348783965	1.227559855	1.212228643
0.3052631579	0.3757224072	0.5067165029	1.34864595	1.229824132	1.214340371
0.3082706767	0.3764141644	0.5075976786	1.348508443	1.232088409	1.216452099
0.3112781955	0.3771059216	0.5084788544	1.34837144	1.234352686	1.218563827
0.3142857143	0.3777976787	0.5093600302	1.348234939	1.236616963	1.220675555
0.3172932331	0.3784894359	0.510241206	1.348098936	1.238881241	1.222787282
0.3203007519	0.3791811931	0.5111223818	1.34796343	1.241145518	1.22489901
0.3233082707	0.3798729503	0.5120035575	1.347828418	1.243409795	1.227010738
