# VHH-NNLO SMEFT scan points
# process: ZHH
# energy_tev: 13.6
# scan_axis: phiBox
# fixed_wcs: phi=0,phiB=0,phiBox=0,phiD=0,phiQ3rd=0,phiW=0,phiWB=0,phid=0,phiq1st=0,phiq3st=0,phiu=0,tphi=0
#
phiBox	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
0.6180451128	0.42590553	0.5686187366	1.335081835	1.465113834	1.434429411
0.6210526316	0.4265634746	0.5694567469	1.334987126	1.467377162	1.436543423
0.6240601504	0.4272214192	0.5702947573	1.334892708	1.46964049	1.438657435
0.6270676692	0.4278793638	0.5711327676	1.334798581	1.471903817	1.440771446
0.630075188	0.4285373085	0.571970778	1.334704743	1.474167145	1.442885458
0.6330827068	0.4291952531	0.5728087883	1.334611192	1.476430473	1.44499947
0.6360902256	0.4298531977	0.5736467986	1.334517928	1.4786938	1.447113482
0.6390977444	0.4305111423	0.574484809	1.334424949	1.480957128	1.449227493
0.6421052632	0.4311690869	0.5753228193	1.334332253	1.483220456	1.451341505
0.645112782	0.4318270316	0.5761608297	1.33423984	1.485483783	1.453455517
0.6481203008	0.4324849762	0.57699884	1.334147709	1.487747111	1.455569529
0.6511278195	0.4331429208	0.5778368503	1.334055857	1.490010439	1.45768354
0.6541353383	0.4338008654	0.5786748607	1.333964284	1.492273766	1.459797552
0.6571428571	0.4344588101	0.579512871	1.333872988	1.494537094	1.461911564
0.6601503759	0.4351167547	0.5803508814	1.333781968	1.496800422	1.464025576
0.6631578947	0.4357746993	0.5811888917	1.333691223	1.499063749	1.466139587
0.6661654135	0.4364326439	0.5820269021	1.333600752	1.501327077	1.468253599
0.6691729323	0.4370905885	0.5828649124	1.333510553	1.503590405	1.470367611
0.6721804511	0.4377485332	0.5837029227	1.333420625	1.505853732	1.472481622
0.6751879699	0.4384064778	0.5845409331	1.333330967	1.50811706	1.474595634
0.6781954887	0.4390644224	0.5853789434	1.333241578	1.510380387	1.476709646
0.6812030075	0.439722367	0.5862169538	1.333152456	1.512643715	1.478823658
0.6842105263	0.4403803116	0.5870549641	1.333063601	1.514907043	1.480937669
0.6872180451	0.4410382563	0.5878929744	1.332975011	1.51717037	1.483051681
