# VHH-NNLO SMEFT grid scan points
# process: ZHH
# energy_tev: 14.0
# scan_axes: phi,phiW
# windows: phi=[-15,5]; phiW=[-1,1]
# n_points_per_axis: 40
# n_points_total: 1600
# fixed_wcs: phi=0,phiB=0,phiBox=0,phiD=0,phiQ3rd=0,phiW=0,phiWB=0,phid=0,phiq1st=0,phiq3st=0,phiu=0,tphi=0
#
phi	phiW	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
-11.41025641	-1	0.5014822504	0.6789020416	1.353790769	1.641464447	1.626981068
-11.41025641	-0.9487179487	0.5342447309	0.7176405626	1.343280562	1.748703431	1.719817496
-11.41025641	-0.8974358974	0.5670072115	0.7563790836	1.333984945	1.855942415	1.812653924
-11.41025641	-0.8461538462	0.599769692	0.7951176046	1.325704875	1.963181399	1.905490352
-11.41025641	-0.7948717949	0.6325321726	0.8338561257	1.31828255	2.070420382	1.998326779
-11.41025641	-0.7435897436	0.6652946531	0.8725946467	1.311591252	2.177659366	2.091163207
-11.41025641	-0.6923076923	0.6980571336	0.9113331677	1.305528049	2.28489835	2.183999635
-11.41025641	-0.641025641	0.7308196142	0.9500716888	1.30000847	2.392137334	2.276836063
-11.41025641	-0.5897435897	0.7635820947	0.9888102098	1.294962541	2.499376318	2.36967249
-11.41025641	-0.5384615385	0.7963445753	1.027548731	1.290331802	2.606615302	2.462508918
-11.41025641	-0.4871794872	0.8291070558	1.066287252	1.286067034	2.713854286	2.555345346
-11.41025641	-0.4358974359	0.8618695364	1.105025773	1.282126501	2.82109327	2.648181774
-11.41025641	-0.3846153846	0.8946320169	1.143764294	1.278474582	2.928332254	2.741018201
-11.41025641	-0.3333333333	0.9273944974	1.182502815	1.275080689	3.035571238	2.833854629
-11.41025641	-0.2820512821	0.960156978	1.221241336	1.271918409	3.142810222	2.926691057
-11.41025641	-0.2307692308	0.9929194585	1.259979857	1.268964815	3.250049206	3.019527485
-11.41025641	-0.1794871795	1.025681939	1.298718378	1.266199909	3.35728819	3.112363912
-11.41025641	-0.1282051282	1.05844442	1.337456899	1.26360617	3.464527174	3.20520034
-11.41025641	-0.07692307692	1.0912069	1.37619542	1.26116818	3.571766158	3.298036768
-11.41025641	-0.02564102564	1.123969381	1.414933941	1.258872319	3.679005142	3.390873196
-11.41025641	0.02564102564	1.156731861	1.453672462	1.256706512	3.786244125	3.483709623
-11.41025641	0.07692307692	1.189494342	1.492410983	1.25466001	3.893483109	3.576546051
-11.41025641	0.1282051282	1.222256822	1.531149504	1.252723222	4.000722093	3.669382479
-11.41025641	0.1794871795	1.255019303	1.569888025	1.250887553	4.107961077	3.762218907
-11.41025641	0.2307692308	1.287781783	1.608626546	1.249145288	4.215200061	3.855055334
-11.41025641	0.2820512821	1.320544264	1.647365067	1.247489473	4.322439045	3.947891762
-11.41025641	0.3333333333	1.353306744	1.686103588	1.245913829	4.429678029	4.04072819
-11.41025641	0.3846153846	1.386069225	1.724842109	1.244412673	4.536917013	4.133564618
-11.41025641	0.4358974359	1.418831706	1.76358063	1.242980844	4.644155997	4.226401045
-11.41025641	0.4871794872	1.451594186	1.802319151	1.241613647	4.751394981	4.319237473
-11.41025641	0.5384615385	1.484356667	1.841057673	1.240306804	4.858633965	4.412073901
-11.41025641	0.5897435897	1.517119147	1.879796194	1.239056403	4.965872949	4.504910329
-11.41025641	0.641025641	1.549881628	1.918534715	1.237858866	5.073111933	4.597746756
-11.41025641	0.6923076923	1.582644108	1.957273236	1.23671091	5.180350917	4.690583184
-11.41025641	0.7435897436	1.615406589	1.996011757	1.235609518	5.287589901	4.783419612
-11.41025641	0.7948717949	1.648169069	2.034750278	1.234551913	5.394828885	4.87625604
-11.41025641	0.8461538462	1.68093155	2.073488799	1.233535535	5.502067868	4.969092468
-11.41025641	0.8974358974	1.71369403	2.11222732	1.232558019	5.609306852	5.061928895
-11.41025641	0.9487179487	1.746456511	2.150965841	1.231617179	5.716545836	5.154765323
-11.41025641	1	1.779218992	2.189704362	1.230710987	5.82378482	5.247601751
-10.8974359	-1	0.4639612811	0.633193006	1.364753982	1.518649856	1.517439881
-10.8974359	-0.9487179487	0.4967237616	0.6719315271	1.352726765	1.62588884	1.610276309
-10.8974359	-0.8974358974	0.5294862422	0.7106700481	1.342187939	1.733127824	1.703112737
-10.8974359	-0.8461538462	0.5622487227	0.7494085691	1.332877317	1.840366808	1.795949165
-10.8974359	-0.7948717949	0.5950112033	0.7881470902	1.324592017	1.947605792	1.888785592
-10.8974359	-0.7435897436	0.6277736838	0.8268856112	1.31717151	2.054844776	1.98162202
-10.8974359	-0.6923076923	0.6605361643	0.8656241322	1.310487115	2.16208376	2.074458448
-10.8974359	-0.641025641	0.6932986449	0.9043626533	1.304434474	2.269322744	2.167294876
-10.8974359	-0.5897435897	0.7260611254	0.9431011743	1.298928067	2.376561728	2.260131303
-10.8974359	-0.5384615385	0.758823606	0.9818396953	1.293897142	2.483800712	2.352967731
-10.8974359	-0.4871794872	0.7915860865	1.020578216	1.289282661	2.591039696	2.445804159
-10.8974359	-0.4358974359	0.8243485671	1.059316737	1.285034972	2.69827868	2.538640587
-10.8974359	-0.3846153846	0.8571110476	1.098055258	1.281112012	2.805517664	2.631477014
-10.8974359	-0.3333333333	0.8898735281	1.136793779	1.277477915	2.912756648	2.724313442
-10.8974359	-0.2820512821	0.9226360087	1.1755323	1.27410191	3.019995632	2.81714987
-10.8974359	-0.2307692308	0.9553984892	1.214270822	1.270957444	3.127234616	2.909986298
-10.8974359	-0.1794871795	0.9881609698	1.253009343	1.268021487	3.234473599	3.002822725
-10.8974359	-0.1282051282	1.02092345	1.291747864	1.265273967	3.341712583	3.095659153
-10.8974359	-0.07692307692	1.053685931	1.330486385	1.262697304	3.448951567	3.188495581
-10.8974359	-0.02564102564	1.086448411	1.369224906	1.260276044	3.556190551	3.281332009
-10.8974359	0.02564102564	1.119210892	1.407963427	1.257996537	3.663429535	3.374168436
-10.8974359	0.07692307692	1.151973372	1.446701948	1.255846691	3.770668519	3.467004864
-10.8974359	0.1282051282	1.184735853	1.485440469	1.253815747	3.877907503	3.559841292
-10.8974359	0.1794871795	1.217498334	1.52417899	1.251894108	3.985146487	3.65267772
-10.8974359	0.2307692308	1.250260814	1.562917511	1.250073179	4.092385471	3.745514147
-10.8974359	0.2820512821	1.283023295	1.601656032	1.248345247	4.199624455	3.838350575
-10.8974359	0.3333333333	1.315785775	1.640394553	1.246703364	4.306863439	3.931187003
-10.8974359	0.3846153846	1.348548256	1.679133074	1.24514126	4.414102423	4.024023431
-10.8974359	0.4358974359	1.381310736	1.717871595	1.243653256	4.521341407	4.116859859
-10.8974359	0.4871794872	1.414073217	1.756610116	1.242234203	4.628580391	4.209696286
-10.8974359	0.5384615385	1.446835697	1.795348637	1.240879417	4.735819375	4.302532714
-10.8974359	0.5897435897	1.479598178	1.834087158	1.239584629	4.843058359	4.395369142
-10.8974359	0.641025641	1.512360658	1.872825679	1.238345939	4.950297342	4.48820557
-10.8974359	0.6923076923	1.545123139	1.9115642	1.237159778	5.057536326	4.581041997
-10.8974359	0.7435897436	1.57788562	1.950302721	1.236022876	5.16477531	4.673878425
-10.8974359	0.7948717949	1.6106481	1.989041242	1.234932225	5.272014294	4.766714853
-10.8974359	0.8461538462	1.643410581	2.027779763	1.23388506	5.379253278	4.859551281
-10.8974359	0.8974358974	1.676173061	2.066518284	1.232878831	5.486492262	4.952387708
-10.8974359	0.9487179487	1.708935542	2.105256805	1.231911183	5.593731246	5.045224136
-10.8974359	1	1.741698022	2.143995326	1.23097994	5.70097023	5.138060564
-10.38461538	-1	0.4264403118	0.5874839705	1.377646424	1.395835266	1.407898694
-10.38461538	-0.9487179487	0.4592027923	0.6262224915	1.363716645	1.50307425	1.500735122
-10.38461538	-0.8974358974	0.4919652729	0.6649610126	1.351642177	1.610313234	1.59357155
-10.38461538	-0.8461538462	0.5247277534	0.7036995336	1.341075499	1.717552218	1.686407978
-10.38461538	-0.7948717949	0.557490234	0.7424380546	1.331750781	1.824791202	1.779244405
-10.38461538	-0.7435897436	0.5902527145	0.7811765757	1.323461217	1.932030186	1.872080833
-10.38461538	-0.6923076923	0.623015195	0.8199150967	1.316043498	2.03926917	1.964917261
-10.38461538	-0.641025641	0.6557776756	0.8586536177	1.309366954	2.146508154	2.057753689
-10.38461538	-0.5897435897	0.6885401561	0.8973921388	1.303325784	2.253747138	2.150590116
-10.38461538	-0.5384615385	0.7213026367	0.9361306598	1.297833409	2.360986122	2.243426544
-10.38461538	-0.4871794872	0.7540651172	0.9748691808	1.292818297	2.468225106	2.336262972
-10.38461538	-0.4358974359	0.7868275978	1.013607702	1.288220831	2.57546409	2.4290994
-10.38461538	-0.3846153846	0.8195900783	1.052346223	1.283990925	2.682703073	2.521935827
-10.38461538	-0.3333333333	0.8523525588	1.091084744	1.280086195	2.789942057	2.614772255
-10.38461538	-0.2820512821	0.8851150394	1.129823265	1.276470532	2.897181041	2.707608683
-10.38461538	-0.2307692308	0.9178775199	1.168561786	1.273112981	3.004420025	2.800445111
-10.38461538	-0.1794871795	0.9506400005	1.207300307	1.269986858	3.111659009	2.893281539
-10.38461538	-0.1282051282	0.983402481	1.246038828	1.26706903	3.218897993	2.986117966
-10.38461538	-0.07692307692	1.016164962	1.284777349	1.264339352	3.326136977	3.078954394
-10.38461538	-0.02564102564	1.048927442	1.32351587	1.261780193	3.433375961	3.171790822
-10.38461538	0.02564102564	1.081689923	1.362254391	1.259376058	3.540614945	3.26462725
-10.38461538	0.07692307692	1.114452403	1.400992912	1.257113277	3.647853929	3.357463677
-10.38461538	0.1282051282	1.147214884	1.439731433	1.254979737	3.755092913	3.450300105
-10.38461538	0.1794871795	1.179977364	1.478469954	1.252964675	3.862331897	3.543136533
-10.38461538	0.2307692308	1.212739845	1.517208475	1.251058487	3.969570881	3.635972961
-10.38461538	0.2820512821	1.245502325	1.555946996	1.249252582	4.076809865	3.728809388
-10.38461538	0.3333333333	1.278264806	1.594685517	1.24753925	4.184048849	3.821645816
-10.38461538	0.3846153846	1.311027286	1.633424038	1.24591155	4.291287833	3.914482244
-10.38461538	0.4358974359	1.343789767	1.672162559	1.244363219	4.398526816	4.007318672
-10.38461538	0.4871794872	1.376552247	1.71090108	1.242888589	4.5057658	4.100155099
-10.38461538	0.5384615385	1.409314728	1.749639601	1.241482521	4.613004784	4.192991527
-10.38461538	0.5897435897	1.442077209	1.788378123	1.240140342	4.720243768	4.285827955
-10.38461538	0.641025641	1.474839689	1.827116644	1.238857794	4.827482752	4.378664383
-10.38461538	0.6923076923	1.50760217	1.865855165	1.237630989	4.934721736	4.47150081
-10.38461538	0.7435897436	1.54036465	1.904593686	1.236456371	5.04196072	4.564337238
-10.38461538	0.7948717949	1.573127131	1.943332207	1.235330679	5.149199704	4.657173666
-10.38461538	0.8461538462	1.605889611	1.982070728	1.234250918	5.256438688	4.750010094
-10.38461538	0.8974358974	1.638652092	2.020809249	1.233214334	5.363677672	4.842846521
-10.38461538	0.9487179487	1.671414572	2.05954777	1.232218388	5.470916656	4.935682949
-10.38461538	1	1.704177053	2.098286291	1.231260735	5.57815564	5.028519377
-9.871794872	-1	0.3889193425	0.541774935	1.39302646	1.273020676	1.298357507
-9.871794872	-0.9487179487	0.421681823	0.580513456	1.376662271	1.38025966	1.391193935
-9.871794872	-0.8974358974	0.4544443036	0.619251977	1.362657585	1.487498644	1.484030363
-9.871794872	-0.8461538462	0.4872067841	0.6579904981	1.350536404	1.594737628	1.576866791
-9.871794872	-0.7948717949	0.5199692647	0.6967290191	1.339942697	1.701976612	1.669703218
-9.871794872	-0.7435897436	0.5527317452	0.7354675401	1.330604849	1.809215596	1.762539646
-9.871794872	-0.6923076923	0.5854942258	0.7742060612	1.322312035	1.91645458	1.855376074
-9.871794872	-0.641025641	0.6182567063	0.8129445822	1.314898122	2.023693563	1.948212502
-9.871794872	-0.5897435897	0.6510191868	0.8516831032	1.308230418	2.130932547	2.04104893
-9.871794872	-0.5384615385	0.6837816674	0.8904216243	1.302201663	2.238171531	2.133885357
-9.871794872	-0.4871794872	0.7165441479	0.9291601453	1.296724212	2.345410515	2.226721785
-9.871794872	-0.4358974359	0.7493066285	0.9678986663	1.29172575	2.452649499	2.319558213
-9.871794872	-0.3846153846	0.782069109	1.006637187	1.287146079	2.559888483	2.412394641
-9.871794872	-0.3333333333	0.8148315895	1.045375708	1.282934685	2.667127467	2.505231068
-9.871794872	-0.2820512821	0.8475940701	1.084114229	1.27904886	2.774366451	2.598067496
-9.871794872	-0.2307692308	0.8803565506	1.12285275	1.275452258	2.881605435	2.690903924
-9.871794872	-0.1794871795	0.9131190312	1.161591271	1.272113746	2.988844419	2.783740352
-9.871794872	-0.1282051282	0.9458815117	1.200329793	1.269006506	3.096083403	2.876576779
-9.871794872	-0.07692307692	0.9786439922	1.239068314	1.266107311	3.203322387	2.969413207
-9.871794872	-0.02564102564	1.011406473	1.277806835	1.263395943	3.310561371	3.062249635
-9.871794872	0.02564102564	1.044168953	1.316545356	1.260854722	3.417800355	3.155086063
-9.871794872	0.07692307692	1.076931434	1.355283877	1.25846812	3.525039339	3.24792249
-9.871794872	0.1282051282	1.109693914	1.394022398	1.256222441	3.632278323	3.340758918
-9.871794872	0.1794871795	1.142456395	1.432760919	1.254105562	3.739517306	3.433595346
-9.871794872	0.2307692308	1.175218875	1.47149944	1.25210671	3.84675629	3.526431774
-9.871794872	0.2820512821	1.207981356	1.510237961	1.250216283	3.953995274	3.619268201
-9.871794872	0.3333333333	1.240743837	1.548976482	1.248425691	4.061234258	3.712104629
-9.871794872	0.3846153846	1.273506317	1.587715003	1.24672723	4.168473242	3.804941057
-9.871794872	0.4358974359	1.306268798	1.626453524	1.245113966	4.275712226	3.897777485
-9.871794872	0.4871794872	1.339031278	1.665192045	1.243579647	4.38295121	3.990613912
-9.871794872	0.5384615385	1.371793759	1.703930566	1.242118617	4.490190194	4.08345034
-9.871794872	0.5897435897	1.404556239	1.742669087	1.240725745	4.597429178	4.176286768
-9.871794872	0.641025641	1.43731872	1.781407608	1.239396373	4.704668162	4.269123196
-9.871794872	0.6923076923	1.4700812	1.820146129	1.238126254	4.811907146	4.361959623
-9.871794872	0.7435897436	1.502843681	1.85888465	1.236911512	4.91914613	4.454796051
-9.871794872	0.7948717949	1.535606161	1.897623171	1.235748605	5.026385114	4.547632479
-9.871794872	0.8461538462	1.568368642	1.936361692	1.234634282	5.133624098	4.640468907
-9.871794872	0.8974358974	1.601131123	1.975100213	1.233565562	5.240863082	4.733305334
-9.871794872	0.9487179487	1.633893603	2.013838734	1.232539702	5.348102066	4.826141762
-9.871794872	1	1.666656084	2.052577255	1.231554173	5.455341049	4.91897819
-9.358974359	-1	0.3513983732	0.4960658994	1.411690939	1.150206086	1.188816321
-9.358974359	-0.9487179487	0.3841608537	0.5348044205	1.392136693	1.25744507	1.281652748
-9.358974359	-0.8974358974	0.4169233343	0.5735429415	1.375655653	1.364684054	1.374489176
-9.358974359	-0.8461538462	0.4496858148	0.6122814625	1.36157611	1.471923037	1.467325604
-9.358974359	-0.7948717949	0.4824482954	0.6510199836	1.349408817	1.579162021	1.560162032
-9.358974359	-0.7435897436	0.5152107759	0.6897585046	1.338788971	1.686401005	1.652998459
-9.358974359	-0.6923076923	0.5479732565	0.7284970256	1.329439014	1.793639989	1.745834887
-9.358974359	-0.641025641	0.580735737	0.7672355467	1.321144021	1.900878973	1.838671315
-9.358974359	-0.5897435897	0.6134982175	0.8059740677	1.313734979	2.008117957	1.931507743
-9.358974359	-0.5384615385	0.6462606981	0.8447125887	1.307077146	2.115356941	2.02434417
-9.358974359	-0.4871794872	0.6790231786	0.8834511098	1.301061786	2.222595925	2.117180598
-9.358974359	-0.4358974359	0.7117856592	0.9221896308	1.295600184	2.329834909	2.210017026
-9.358974359	-0.3846153846	0.7445481397	0.9609281518	1.290619237	2.437073893	2.302853454
-9.358974359	-0.3333333333	0.7773106202	0.9996666729	1.286058169	2.544312877	2.395689881
-9.358974359	-0.2820512821	0.8100731008	1.038405194	1.281866035	2.651551861	2.488526309
-9.358974359	-0.2307692308	0.8428355813	1.077143715	1.277999813	2.758790845	2.581362737
-9.358974359	-0.1794871795	0.8755980619	1.115882236	1.274422917	2.866029829	2.674199165
-9.358974359	-0.1282051282	0.9083605424	1.154620757	1.271104042	2.973268813	2.767035592
-9.358974359	-0.07692307692	0.9411230229	1.193359278	1.268016241	3.080507797	2.85987202
-9.358974359	-0.02564102564	0.9738855035	1.232097799	1.265136194	3.18774678	2.952708448
-9.358974359	0.02564102564	1.006647984	1.27083632	1.262443615	3.294985764	3.045544876
-9.358974359	0.07692307692	1.039410465	1.309574841	1.259920778	3.402224748	3.138381303
-9.358974359	0.1282051282	1.072172945	1.348313362	1.257552122	3.509463732	3.231217731
-9.358974359	0.1794871795	1.104935426	1.387051883	1.255323932	3.616702716	3.324054159
-9.358974359	0.2307692308	1.137697906	1.425790404	1.253224073	3.7239417	3.416890587
-9.358974359	0.2820512821	1.170460387	1.464528925	1.251241769	3.831180684	3.509727014
-9.358974359	0.3333333333	1.203222867	1.503267446	1.249367417	3.938419668	3.602563442
-9.358974359	0.3846153846	1.235985348	1.542005967	1.247592433	4.045658652	3.69539987
-9.358974359	0.4358974359	1.268747828	1.580744488	1.245909118	4.152897636	3.788236298
-9.358974359	0.4871794872	1.301510309	1.619483009	1.244310551	4.26013662	3.881072725
-9.358974359	0.5384615385	1.334272789	1.65822153	1.242790487	4.367375604	3.973909153
-9.358974359	0.5897435897	1.36703527	1.696960051	1.241343284	4.474614588	4.066745581
-9.358974359	0.641025641	1.399797751	1.735698572	1.239963825	4.581853572	4.159582009
-9.358974359	0.6923076923	1.432560231	1.774437094	1.238647461	4.689092556	4.252418436
-9.358974359	0.7435897436	1.465322712	1.813175615	1.237389962	4.79633154	4.345254864
-9.358974359	0.7948717949	1.498085192	1.851914136	1.236187465	4.903570523	4.438091292
-9.358974359	0.8461538462	1.530847673	1.890652657	1.235036438	5.010809507	4.53092772
-9.358974359	0.8974358974	1.563610153	1.929391178	1.233933646	5.118048491	4.623764147
-9.358974359	0.9487179487	1.596372634	1.968129699	1.23287612	5.225287475	4.716600575
-9.358974359	1	1.629135114	2.00686822	1.231861128	5.332526459	4.809437003
-8.846153846	-1	0.3138774039	0.4503568639	1.434817729	1.027391495	1.079275134
-8.846153846	-0.9487179487	0.3466398844	0.489095385	1.410961078	1.134630479	1.172111561
-8.846153846	-0.8974358974	0.379402365	0.527833906	1.391224607	1.241869463	1.264947989
-8.846153846	-0.8461538462	0.4121648455	0.566572427	1.374625792	1.349108447	1.357784417
-8.846153846	-0.7948717949	0.4449273261	0.6053109481	1.360471503	1.456347431	1.450620845
-8.846153846	-0.7435897436	0.4776898066	0.6440494691	1.348258766	1.563586415	1.543457272
-8.846153846	-0.6923076923	0.5104522872	0.6827879901	1.337613735	1.670825399	1.6362937
-8.846153846	-0.641025641	0.5432147677	0.7215265111	1.328252754	1.778064383	1.729130128
-8.846153846	-0.5897435897	0.5759772482	0.7602650322	1.319956708	1.885303367	1.821966556
-8.846153846	-0.5384615385	0.6087397288	0.7990035532	1.312553651	1.992542351	1.914802983
-8.846153846	-0.4871794872	0.6415022093	0.8377420742	1.305906764	2.099781335	2.007639411
-8.846153846	-0.4358974359	0.6742646899	0.8764805953	1.299905821	2.207020319	2.100475839
-8.846153846	-0.3846153846	0.7070271704	0.9152191163	1.294461026	2.314259303	2.193312267
-8.846153846	-0.3333333333	0.7397896509	0.9539576373	1.289498489	2.421498287	2.286148694
-8.846153846	-0.2820512821	0.7725521315	0.9926961584	1.284956857	2.528737271	2.378985122
-8.846153846	-0.2307692308	0.805314612	1.031434679	1.280784757	2.635976254	2.47182155
-8.846153846	-0.1794871795	0.8380770926	1.0701732	1.276938852	2.743215238	2.564657978
-8.846153846	-0.1282051282	0.8708395731	1.108911721	1.273382326	2.850454222	2.657494405
-8.846153846	-0.07692307692	0.9036020536	1.147650243	1.270083703	2.957693206	2.750330833
-8.846153846	-0.02564102564	0.9363645342	1.186388764	1.267015911	3.06493219	2.843167261
-8.846153846	0.02564102564	0.9691270147	1.225127285	1.26415554	3.172171174	2.936003689
-8.846153846	0.07692307692	1.001889495	1.263865806	1.261482241	3.279410158	3.028840116
-8.846153846	0.1282051282	1.034651976	1.302604327	1.258978243	3.386649142	3.121676544
-8.846153846	0.1794871795	1.067414456	1.341342848	1.256627957	3.493888126	3.214512972
-8.846153846	0.2307692308	1.100176937	1.380081369	1.254417651	3.60112711	3.3073494
-8.846153846	0.2820512821	1.132939417	1.41881989	1.25233518	3.708366094	3.400185827
-8.846153846	0.3333333333	1.165701898	1.457558411	1.250369767	3.815605078	3.493022255
-8.846153846	0.3846153846	1.198464379	1.496296932	1.248511811	3.922844062	3.585858683
-8.846153846	0.4358974359	1.231226859	1.535035453	1.246752734	4.030083046	3.678695111
-8.846153846	0.4871794872	1.26398934	1.573773974	1.245084847	4.13732203	3.771531538
-8.846153846	0.5384615385	1.29675182	1.612512495	1.243501239	4.244561014	3.864367966
-8.846153846	0.5897435897	1.329514301	1.651251016	1.241995678	4.351799997	3.957204394
-8.846153846	0.641025641	1.362276781	1.689989537	1.240562535	4.459038981	4.050040822
-8.846153846	0.6923076923	1.395039262	1.728728058	1.239196706	4.566277965	4.14287725
-8.846153846	0.7435897436	1.427801742	1.767466579	1.237893558	4.673516949	4.235713677
-8.846153846	0.7948717949	1.460564223	1.8062051	1.236648873	4.780755933	4.328550105
-8.846153846	0.8461538462	1.493326703	1.844943621	1.235458803	4.887994917	4.421386533
-8.846153846	0.8974358974	1.526089184	1.883682142	1.23431983	4.995233901	4.514222961
-8.846153846	0.9487179487	1.558851664	1.922420663	1.233228733	5.102472885	4.607059388
-8.846153846	1	1.591614145	1.961159184	1.232182555	5.209711869	4.699895816
-8.333333333	-1	0.2763564346	0.4046478284	1.464224377	0.9045769051	0.9697339466
-8.333333333	-0.9487179487	0.3091189152	0.4433863494	1.434355284	1.011815889	1.062570374
-8.333333333	-0.8974358974	0.3418813957	0.4821248705	1.410210899	1.119054873	1.155406802
-8.333333333	-0.8461538462	0.3746438762	0.5208633915	1.390289351	1.226293857	1.24824323
-8.333333333	-0.7948717949	0.4074063568	0.5596019125	1.373571873	1.333532841	1.341079658
-8.333333333	-0.7435897436	0.4401688373	0.5983404336	1.359343013	1.440771825	1.433916085
-8.333333333	-0.6923076923	0.4729313179	0.6370789546	1.347085571	1.548010809	1.526752513
-8.333333333	-0.641025641	0.5056937984	0.6758174756	1.33641638	1.655249793	1.619588941
-8.333333333	-0.5897435897	0.5384562789	0.7145559967	1.327045527	1.762488777	1.712425369
-8.333333333	-0.5384615385	0.5712187595	0.7532945177	1.318749612	1.869727761	1.805261796
-8.333333333	-0.4871794872	0.60398124	0.7920330387	1.311353708	1.976966744	1.898098224
-8.333333333	-0.4358974359	0.6367437206	0.8307715598	1.304718889	2.084205728	1.990934652
-8.333333333	-0.3846153846	0.6695062011	0.8695100808	1.298733424	2.191444712	2.08377108
-8.333333333	-0.3333333333	0.7022686816	0.9082486018	1.29330643	2.298683696	2.176607507
-8.333333333	-0.2820512821	0.7350311622	0.9469871228	1.288363231	2.40592268	2.269443935
-8.333333333	-0.2307692308	0.7677936427	0.9857256439	1.283841893	2.513161664	2.362280363
-8.333333333	-0.1794871795	0.8005561233	1.024464165	1.279690624	2.620400648	2.455116791
-8.333333333	-0.1282051282	0.8333186038	1.063202686	1.275865775	2.727639632	2.547953218
-8.333333333	-0.07692307692	0.8660810843	1.101941207	1.272330301	2.834878616	2.640789646
-8.333333333	-0.02564102564	0.8988435649	1.140679728	1.269052561	2.9421176	2.733626074
-8.333333333	0.02564102564	0.9316060454	1.179418249	1.266005362	3.049356584	2.826462502
-8.333333333	0.07692307692	0.964368526	1.21815677	1.263165208	3.156595568	2.919298929
-8.333333333	0.1282051282	0.9971310065	1.256895291	1.260511691	3.263834552	3.012135357
-8.333333333	0.1794871795	1.029893487	1.295633812	1.258026998	3.371073536	3.104971785
-8.333333333	0.2307692308	1.062655968	1.334372333	1.255695516	3.47831252	3.197808213
-8.333333333	0.2820512821	1.095418448	1.373110854	1.253503496	3.585551504	3.290644641
-8.333333333	0.3333333333	1.128180929	1.411849375	1.251438789	3.692790487	3.383481068
-8.333333333	0.3846153846	1.160943409	1.450587896	1.249490617	3.800029471	3.476317496
-8.333333333	0.4358974359	1.19370589	1.489326417	1.247649383	3.907268455	3.569153924
-8.333333333	0.4871794872	1.22646837	1.528064938	1.245906519	4.014507439	3.661990352
-8.333333333	0.5384615385	1.259230851	1.566803459	1.244254346	4.121746423	3.754826779
-8.333333333	0.5897435897	1.291993331	1.60554198	1.242685965	4.228985407	3.847663207
-8.333333333	0.641025641	1.324755812	1.644280501	1.24119516	4.336224391	3.940499635
-8.333333333	0.6923076923	1.357518292	1.683019022	1.239776312	4.443463375	4.033336063
-8.333333333	0.7435897436	1.390280773	1.721757543	1.238424336	4.550702359	4.12617249
-8.333333333	0.7948717949	1.423043254	1.760496065	1.237134613	4.657941343	4.219008918
-8.333333333	0.8461538462	1.455805734	1.799234586	1.235902939	4.765180327	4.311845346
-8.333333333	0.8974358974	1.488568215	1.837973107	1.234725482	4.872419311	4.404681774
-8.333333333	0.9487179487	1.521330695	1.876711628	1.233598739	4.979658295	4.497518201
-8.333333333	1	1.554093176	1.915450149	1.232519503	5.086897279	4.590354629
-7.820512821	-1	0.2388354653	0.3589387929	1.502870574	0.7817623148	0.8601927597
-7.820512821	-0.9487179487	0.2715979459	0.3976773139	1.464213261	0.8890012988	0.9530291874
-7.820512821	-0.8974358974	0.3043604264	0.4364158349	1.433878379	0.9962402827	1.045865615
-7.820512821	-0.8461538462	0.3371229069	0.475154356	1.409439543	1.103479267	1.138702043
-7.820512821	-0.7948717949	0.3698853875	0.513892877	1.389330031	1.210718251	1.231538471
-7.820512821	-0.7435897436	0.402647868	0.552631398	1.372493044	1.317957235	1.324374898
-7.820512821	-0.6923076923	0.4354103486	0.5913699191	1.358189857	1.425196218	1.417211326
-7.820512821	-0.641025641	0.4681728291	0.6301084401	1.345888529	1.532435202	1.510047754
-7.820512821	-0.5897435897	0.5009353096	0.6688469611	1.335196278	1.639674186	1.602884182
-7.820512821	-0.5384615385	0.5336977902	0.7075854822	1.325816773	1.74691317	1.695720609
-7.820512821	-0.4871794872	0.5664602707	0.7463240032	1.317522237	1.854152154	1.788557037
-7.820512821	-0.4358974359	0.5992227513	0.7850625242	1.310134708	1.961391138	1.881393465
-7.820512821	-0.3846153846	0.6319852318	0.8238010453	1.303513126	2.068630122	1.974229893
-7.820512821	-0.3333333333	0.6647477123	0.8625395663	1.297544242	2.175869106	2.067066321
-7.820512821	-0.2820512821	0.6975101929	0.9012780873	1.292136081	2.28310809	2.159902748
-7.820512821	-0.2307692308	0.7302726734	0.9400166084	1.287213177	2.390347074	2.252739176
-7.820512821	-0.1794871795	0.763035154	0.9787551294	1.282713024	2.497586058	2.345575604
-7.820512821	-0.1282051282	0.7957976345	1.01749365	1.278583407	2.604825042	2.438412032
-7.820512821	-0.07692307692	0.8285601151	1.056232171	1.274780372	2.712064026	2.531248459
-7.820512821	-0.02564102564	0.8613225956	1.094970692	1.271266652	2.81930301	2.624084887
-7.820512821	0.02564102564	0.8940850761	1.133709214	1.268010443	2.926541994	2.716921315
-7.820512821	0.07692307692	0.9268475567	1.172447735	1.264984437	3.033780978	2.809757743
-7.820512821	0.1282051282	0.9596100372	1.211186256	1.262165055	3.141019961	2.90259417
-7.820512821	0.1794871795	0.9923725178	1.249924777	1.259531833	3.248258945	2.995430598
-7.820512821	0.2307692308	1.025134998	1.288663298	1.257066923	3.355497929	3.088267026
