# VHH-NNLO SMEFT scan points
# process: ZHH
# energy_tev: 14.0
# scan_axis: phiW
# fixed_wcs: phi=0,phiB=0,phiBox=0,phiD=0,phiQ3rd=0,phiW=0,phiWB=0,phid=0,phiq1st=0,phiq3st=0,phiu=0,tphi=0
#
phiW	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
0.7654135338	0.7945075512	0.9954714327	1.252941437	2.600602308	2.385636036
0.7684210526	0.7964289599	0.9977433159	1.252771265	2.606891512	2.391080578
0.7714285714	0.7983503685	1.000015199	1.252601913	2.613180716	2.39652512
0.7744360902	0.8002717771	1.002287082	1.252433374	2.619469919	2.401969663
0.777443609	0.8021931858	1.004558965	1.252265643	2.625759123	2.407414205
0.7804511278	0.8041145944	1.006830849	1.252098713	2.632048326	2.412858748
0.7834586466	0.806036003	1.009102732	1.251932579	2.63833753	2.41830329
0.7864661654	0.8079574117	1.011374615	1.251767235	2.644626733	2.423747832
0.7894736842	0.8098788203	1.013646498	1.251602675	2.650915937	2.429192375
0.792481203	0.8118002289	1.015918381	1.251438895	2.65720514	2.434636917
0.7954887218	0.8137216376	1.018190265	1.251275888	2.663494344	2.440081459
0.7984962406	0.8156430462	1.020462148	1.251113649	2.669783548	2.445526002
0.8015037594	0.8175644548	1.022734031	1.250952173	2.676072751	2.450970544
0.8045112782	0.8194858635	1.025005914	1.250791453	2.682361955	2.456415087
0.807518797	0.8214072721	1.027277797	1.250631486	2.688651158	2.461859629
0.8105263158	0.8233286807	1.02954968	1.250472265	2.694940362	2.467304171
0.8135338346	0.8252500894	1.031821564	1.250313786	2.701229565	2.472748714
0.8165413534	0.827171498	1.034093447	1.250156043	2.707518769	2.478193256
0.8195488722	0.8290929066	1.03636533	1.249999031	2.713807973	2.483637798
0.822556391	0.8310143153	1.038637213	1.249842745	2.720097176	2.489082341
0.8255639098	0.8329357239	1.040909096	1.249687181	2.72638638	2.494526883
0.8285714286	0.8348571325	1.04318098	1.249532332	2.732675583	2.499971426
0.8315789474	0.8367785412	1.045452863	1.249378194	2.738964787	2.505415968
0.8345864662	0.8386999498	1.047724746	1.249224763	2.74525399	2.51086051
0.837593985	0.8406213584	1.049996629	1.249072033	2.751543194	2.516305053
0.8406015038	0.8425427671	1.052268512	1.24892	2.757832398	2.521749595
0.8436090226	0.8444641757	1.054540396	1.248768658	2.764121601	2.527194137
0.8466165414	0.8463855843	1.056812279	1.248618004	2.770410805	2.53263868
0.8496240602	0.848306993	1.059084162	1.248468032	2.776700008	2.538083222
0.8526315789	0.8502284016	1.061356045	1.248318738	2.782989212	2.543527765
0.8556390977	0.8521498102	1.063627928	1.248170117	2.789278415	2.548972307
0.8586466165	0.8540712189	1.065899812	1.248022165	2.795567619	2.554416849
0.8616541353	0.8559926275	1.068171695	1.247874877	2.801856823	2.559861392
0.8646616541	0.8579140361	1.070443578	1.247728249	2.808146026	2.565305934
0.8676691729	0.8598354448	1.072715461	1.247582276	2.81443523	2.570750477
0.8706766917	0.8617568534	1.074987344	1.247436954	2.820724433	2.576195019
0.8736842105	0.863678262	1.077259227	1.247292279	2.827013637	2.581639561
0.8766917293	0.8655996707	1.079531111	1.247148246	2.83330284	2.587084104
0.8796992481	0.8675210793	1.081802994	1.247004851	2.839592044	2.592528646
0.8827067669	0.8694424879	1.084074877	1.246862089	2.845881248	2.597973188
0.8857142857	0.8713638966	1.08634676	1.246719958	2.852170451	2.603417731
0.8887218045	0.8732853052	1.088618643	1.246578451	2.858459655	2.608862273
0.8917293233	0.8752067138	1.090890527	1.246437567	2.864748858	2.614306816
0.8947368421	0.8771281225	1.09316241	1.246297299	2.871038062	2.619751358
0.8977443609	0.8790495311	1.095434293	1.246157644	2.877327265	2.6251959
0.9007518797	0.8809709397	1.097706176	1.246018599	2.883616469	2.630640443
0.9037593985	0.8828923484	1.099978059	1.245880159	2.889905673	2.636084985
0.9067669173	0.884813757	1.102249943	1.24574232	2.896194876	2.641529527
0.9097744361	0.8867351656	1.104521826	1.245605079	2.90248408	2.64697407
0.9127819549	0.8886565743	1.106793709	1.245468431	2.908773283	2.652418612
0.9157894737	0.8905779829	1.109065592	1.245332372	2.915062487	2.657863155
0.9187969925	0.8924993915	1.111337475	1.2451969	2.92135169	2.663307697
0.9218045113	0.8944208001	1.113609358	1.245062009	2.927640894	2.668752239
0.9248120301	0.8963422088	1.115881242	1.244927697	2.933930098	2.674196782
0.9278195489	0.8982636174	1.118153125	1.244793959	2.940219301	2.679641324
0.9308270677	0.900185026	1.120425008	1.244660793	2.946508505	2.685085867
0.9338345865	0.9021064347	1.122696891	1.244528193	2.952797708	2.690530409
0.9368421053	0.9040278433	1.124968774	1.244396157	2.959086912	2.695974951
0.9398496241	0.9059492519	1.127240658	1.244264682	2.965376115	2.701419494
0.9428571429	0.9078706606	1.129512541	1.244133762	2.971665319	2.706864036
0.9458646617	0.9097920692	1.131784424	1.244003396	2.977954523	2.712308578
0.9488721805	0.9117134778	1.134056307	1.243873579	2.984243726	2.717753121
0.9518796992	0.9136348865	1.13632819	1.243744309	2.99053293	2.723197663
0.954887218	0.9155562951	1.138600074	1.243615581	2.996822133	2.728642206
0.9578947368	0.9174777037	1.140871957	1.243487392	3.003111337	2.734086748
0.9609022556	0.9193991124	1.14314384	1.243359738	3.00940054	2.73953129
0.9639097744	0.921320521	1.145415723	1.243232618	3.015689744	2.744975833
0.9669172932	0.9232419296	1.147687606	1.243106026	3.021978948	2.750420375
0.969924812	0.9251633383	1.149959489	1.24297996	3.028268151	2.755864917
0.9729323308	0.9270847469	1.152231373	1.242854417	3.034557355	2.76130946
0.9759398496	0.9290061555	1.154503256	1.242729393	3.040846558	2.766754002
0.9789473684	0.9309275642	1.156775139	1.242604885	3.047135762	2.772198545
0.9819548872	0.9328489728	1.159047022	1.24248089	3.053424965	2.777643087
0.984962406	0.9347703814	1.161318905	1.242357405	3.059714169	2.783087629
0.9879699248	0.9366917901	1.163590789	1.242234426	3.066003372	2.788532172
0.9909774436	0.9386131987	1.165862672	1.242111951	3.072292576	2.793976714
0.9939849624	0.9405346073	1.168134555	1.241989977	3.07858178	2.799421256
0.9969924812	0.942456016	1.170406438	1.241868499	3.084870983	2.804865799
1	0.9443774246	1.172678321	1.241747516	3.091160187	2.810310341
