# VHH-NNLO SMEFT scan points
# process: WplusHH
# energy_tev: 13.6
# scan_axis: phiW
# fixed_wcs: phi=0,phiBox=0,phiD=0,phiW=0,phiq3st=0
#
phiW	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
0.7719298246	1.015654908	1.212430841	1.193742906	3.422992531	3.387130573
0.7751879699	1.018689392	1.216037406	1.193727367	3.433219448	3.397206124
0.7784461153	1.021723877	1.219643972	1.193711921	3.443446364	3.407281675
0.7817042607	1.024758361	1.223250538	1.193696567	3.453673281	3.417357226
0.784962406	1.027792846	1.226857103	1.193681303	3.463900197	3.427432777
0.7882205514	1.030827331	1.230463669	1.193666129	3.474127114	3.437508328
0.7914786967	1.033861815	1.234070235	1.193651044	3.48435403	3.44758388
0.7947368421	1.0368963	1.237676801	1.193636047	3.494580947	3.457659431
0.7979949875	1.039930784	1.241283366	1.193621138	3.504807863	3.467734982
0.8012531328	1.042965269	1.244889932	1.193606316	3.51503478	3.477810533
0.8045112782	1.045999753	1.248496498	1.193591579	3.525261696	3.487886084
0.8077694236	1.049034238	1.252103063	1.193576928	3.535488613	3.497961635
0.8110275689	1.052068722	1.255709629	1.193562362	3.545715529	3.508037186
0.8142857143	1.055103207	1.259316195	1.193547879	3.555942446	3.518112737
0.8175438596	1.058137692	1.26292276	1.193533479	3.566169362	3.528188289
0.820802005	1.061172176	1.266529326	1.193519162	3.576396279	3.53826384
0.8240601504	1.064206661	1.270135892	1.193504926	3.586623196	3.548339391
0.8273182957	1.067241145	1.273742457	1.193490771	3.596850112	3.558414942
0.8305764411	1.07027563	1.277349023	1.193476697	3.607077029	3.568490493
0.8338345865	1.073310114	1.280955589	1.193462702	3.617303945	3.578566044
0.8370927318	1.076344599	1.284562155	1.193448786	3.627530862	3.588641595
0.8403508772	1.079379083	1.28816872	1.193434948	3.637757778	3.598717146
0.8436090226	1.082413568	1.291775286	1.193421188	3.647984695	3.608792697
0.8468671679	1.085448053	1.295381852	1.193407504	3.658211611	3.618868249
0.8501253133	1.088482537	1.298988417	1.193393898	3.668438528	3.6289438
0.8533834586	1.091517022	1.302594983	1.193380366	3.678665444	3.639019351
0.856641604	1.094551506	1.306201549	1.19336691	3.688892361	3.649094902
0.8598997494	1.097585991	1.309808114	1.193353528	3.699119277	3.659170453
0.8631578947	1.100620475	1.31341468	1.19334022	3.709346194	3.669246004
0.8664160401	1.10365496	1.317021246	1.193326985	3.71957311	3.679321555
0.8696741855	1.106689444	1.320627811	1.193313823	3.729800027	3.689397106
0.8729323308	1.109723929	1.324234377	1.193300732	3.740026943	3.699472658
0.8761904762	1.112758413	1.327840943	1.193287713	3.75025386	3.709548209
0.8794486216	1.115792898	1.331447508	1.193274765	3.760480776	3.71962376
0.8827067669	1.118827383	1.335054074	1.193261887	3.770707693	3.729699311
0.8859649123	1.121861867	1.33866064	1.193249079	3.78093461	3.739774862
0.8892230576	1.124896352	1.342267206	1.19323634	3.791161526	3.749850413
0.892481203	1.127930836	1.345873771	1.193223669	3.801388443	3.759925964
0.8957393484	1.130965321	1.349480337	1.193211067	3.811615359	3.770001515
0.8989974937	1.133999805	1.353086903	1.193198532	3.821842276	3.780077067
0.9022556391	1.13703429	1.356693468	1.193186063	3.832069192	3.790152618
0.9055137845	1.140068774	1.360300034	1.193173662	3.842296109	3.800228169
0.9087719298	1.143103259	1.3639066	1.193161325	3.852523025	3.81030372
0.9120300752	1.146137744	1.367513165	1.193149055	3.862749942	3.820379271
0.9152882206	1.149172228	1.371119731	1.193136849	3.872976858	3.830454822
0.9185463659	1.152206713	1.374726297	1.193124707	3.883203775	3.840530373
0.9218045113	1.155241197	1.378332862	1.193112629	3.893430691	3.850605924
0.9250626566	1.158275682	1.381939428	1.193100615	3.903657608	3.860681475
0.928320802	1.161310166	1.385545994	1.193088663	3.913884524	3.870757027
0.9315789474	1.164344651	1.38915256	1.193076774	3.924111441	3.880832578
0.9348370927	1.167379135	1.392759125	1.193064946	3.934338357	3.890908129
0.9380952381	1.17041362	1.396365691	1.19305318	3.944565274	3.90098368
0.9413533835	1.173448105	1.399972257	1.193041474	3.95479219	3.911059231
0.9446115288	1.176482589	1.403578822	1.193029829	3.965019107	3.921134782
0.9478696742	1.179517074	1.407185388	1.193018244	3.975246024	3.931210333
0.9511278195	1.182551558	1.410791954	1.193006718	3.98547294	3.941285884
0.9543859649	1.185586043	1.414398519	1.192995252	3.995699857	3.951361436
0.9576441103	1.188620527	1.418005085	1.192983843	4.005926773	3.961436987
0.9609022556	1.191655012	1.421611651	1.192972493	4.01615369	3.971512538
0.964160401	1.194689496	1.425218216	1.192961201	4.026380606	3.981588089
0.9674185464	1.197723981	1.428824782	1.192949966	4.036607523	3.99166364
0.9706766917	1.200758466	1.432431348	1.192938787	4.046834439	4.001739191
0.9739348371	1.20379295	1.436037914	1.192927665	4.057061356	4.011814742
0.9771929825	1.206827435	1.439644479	1.192916599	4.067288272	4.021890293
0.9804511278	1.209861919	1.443251045	1.192905589	4.077515189	4.031965844
0.9837092732	1.212896404	1.446857611	1.192894633	4.087742105	4.042041396
0.9869674185	1.215930888	1.450464176	1.192883732	4.097969022	4.052116947
0.9902255639	1.218965373	1.454070742	1.192872886	4.108195938	4.062192498
0.9934837093	1.221999857	1.457677308	1.192862093	4.118422855	4.072268049
0.9967418546	1.225034342	1.461283873	1.192851354	4.128649771	4.0823436
1	1.228068827	1.464890439	1.192840668	4.138876688	4.092419151
