# VHH-NNLO SMEFT grid scan points
# process: ZHH
# energy_tev: 13.6
# scan_axes: phi,phiW
# windows: phi=[-15,5]; phiW=[-1,1]
# n_points_per_axis: 40
# n_points_total: 1600
# fixed_wcs: phi=0,phiB=0,phiBox=0,phiD=0,phiQ3rd=0,phiW=0,phiWB=0,phid=0,phiq1st=0,phiq3st=0,phiu=0,tphi=0
#
phi	phiW	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
-11.41025641	-0.5384615385	0.8558822421	1.09358207	1.277724921	2.944232524	2.758731263
-11.41025641	-0.4871794872	0.8778194183	1.119548717	1.275374745	3.019696349	2.824236176
-11.41025641	-0.4358974359	0.8997565944	1.145515363	1.273139169	3.095160173	2.88974109
-11.41025641	-0.3846153846	0.9216937706	1.171482009	1.271010011	3.170623998	2.955246004
-11.41025641	-0.3333333333	0.9436309467	1.197448656	1.268979848	3.246087823	3.020750917
-11.41025641	-0.2820512821	0.9655681228	1.223415302	1.267041934	3.321551647	3.086255831
-11.41025641	-0.2307692308	0.987505299	1.249381948	1.26519012	3.397015472	3.151760744
-11.41025641	-0.1794871795	1.009442475	1.275348595	1.263418794	3.472479297	3.217265658
-11.41025641	-0.1282051282	1.031379651	1.301315241	1.261722819	3.547943121	3.282770571
-11.41025641	-0.07692307692	1.053316827	1.327281887	1.260097487	3.623406946	3.348275485
-11.41025641	-0.02564102564	1.075254004	1.353248533	1.258538475	3.698870771	3.413780398
-11.41025641	0.02564102564	1.09719118	1.37921518	1.257041804	3.774334596	3.479285312
-11.41025641	0.07692307692	1.119128356	1.405181826	1.255603809	3.84979842	3.544790225
-11.41025641	0.1282051282	1.141065532	1.431148472	1.254221105	3.925262245	3.610295139
-11.41025641	0.1794871795	1.163002708	1.457115119	1.252890564	4.00072607	3.675800052
-11.41025641	0.2307692308	1.184939884	1.483081765	1.251609288	4.076189894	3.741304966
-11.41025641	0.2820512821	1.20687706	1.509048411	1.250374591	4.151653719	3.80680988
-11.41025641	0.3333333333	1.228814237	1.535015058	1.249183979	4.227117544	3.872314793
-11.41025641	0.3846153846	1.250751413	1.560981704	1.248035132	4.302581369	3.937819707
-11.41025641	0.4358974359	1.272688589	1.58694835	1.246925889	4.378045193	4.00332462
-11.41025641	0.4871794872	1.294625765	1.612914997	1.245854238	4.453509018	4.068829534
-11.41025641	0.5384615385	1.316562941	1.638881643	1.2448183	4.528972843	4.134334447
-11.41025641	0.5897435897	1.338500117	1.664848289	1.243816319	4.604436667	4.199839361
-11.41025641	0.641025641	1.360437293	1.690814935	1.242846652	4.679900492	4.265344274
-11.41025641	0.6923076923	1.38237447	1.716781582	1.241907761	4.755364317	4.330849188
-11.41025641	0.7435897436	1.404311646	1.742748228	1.240998202	4.830828142	4.396354101
-11.41025641	0.7948717949	1.426248822	1.768714874	1.240116624	4.906291966	4.461859015
-11.41025641	0.8461538462	1.448185998	1.794681521	1.239261754	4.981755791	4.527363929
-11.41025641	0.8974358974	1.470123174	1.820648167	1.238432397	5.057219616	4.592868842
-11.41025641	0.9487179487	1.49206035	1.846614813	1.237627428	5.13268344	4.658373756
-11.41025641	1	1.513997526	1.87258146	1.236845785	5.208147265	4.723878669
-10.8974359	-1	0.6226937385	0.816294647	1.310908712	2.142064722	2.059230508
-10.8974359	-0.9487179487	0.6446309147	0.8422612933	1.30657912	2.217528547	2.124735422
-10.8974359	-0.8974358974	0.6665680908	0.8682279396	1.302534507	2.292992372	2.190240335
-10.8974359	-0.8461538462	0.688505267	0.8941945859	1.298747633	2.368456197	2.255745249
-10.8974359	-0.7948717949	0.7104424431	0.9201612323	1.295194623	2.443920021	2.321250162
-10.8974359	-0.7435897436	0.7323796193	0.9461278786	1.291854461	2.519383846	2.386755076
-10.8974359	-0.6923076923	0.7543167954	0.9720945249	1.288708578	2.594847671	2.452259989
-10.8974359	-0.641025641	0.7762539716	0.9980611712	1.285740502	2.670311495	2.517764903
-10.8974359	-0.5897435897	0.7981911477	1.024027817	1.282935573	2.74577532	2.583269817
-10.8974359	-0.5384615385	0.8201283239	1.049994464	1.280280699	2.821239145	2.64877473
-10.8974359	-0.4871794872	0.8420655	1.07596111	1.277764153	2.89670297	2.714279644
-10.8974359	-0.4358974359	0.8640026761	1.101927756	1.275375397	2.972166794	2.779784557
-10.8974359	-0.3846153846	0.8859398523	1.127894403	1.27310494	3.047630619	2.845289471
-10.8974359	-0.3333333333	0.9078770284	1.153861049	1.270944206	3.123094444	2.910794384
-10.8974359	-0.2820512821	0.9298142046	1.179827695	1.268885428	3.198558268	2.976299298
-10.8974359	-0.2307692308	0.9517513807	1.205794342	1.266921558	3.274022093	3.041804211
-10.8974359	-0.1794871795	0.9736885569	1.231760988	1.265046179	3.349485918	3.107309125
-10.8974359	-0.1282051282	0.995625733	1.257727634	1.263253442	3.424949742	3.172814038
-10.8974359	-0.07692307692	1.017562909	1.283694281	1.261538003	3.500413567	3.238318952
-10.8974359	-0.02564102564	1.039500085	1.309660927	1.259894968	3.575877392	3.303823866
-10.8974359	0.02564102564	1.061437261	1.335627573	1.258319848	3.651341217	3.369328779
-10.8974359	0.07692307692	1.083374438	1.36159422	1.256808516	3.726805041	3.434833693
-10.8974359	0.1282051282	1.105311614	1.387560866	1.255357176	3.802268866	3.500338606
-10.8974359	0.1794871795	1.12724879	1.413527512	1.253962324	3.877732691	3.56584352
-10.8974359	0.2307692308	1.149185966	1.439494158	1.252620725	3.953196515	3.631348433
-10.8974359	0.2820512821	1.171123142	1.465460805	1.251329388	4.02866034	3.696853347
-10.8974359	0.3333333333	1.193060318	1.491427451	1.250085539	4.104124165	3.76235826
-10.8974359	0.3846153846	1.214997494	1.517394097	1.248886606	4.17958799	3.827863174
-10.8974359	0.4358974359	1.236934671	1.543360744	1.2477302	4.255051814	3.893368087
-10.8974359	0.4871794872	1.258871847	1.56932739	1.246614097	4.330515639	3.958873001
-10.8974359	0.5384615385	1.280809023	1.595294036	1.245536226	4.405979464	4.024377914
-10.8974359	0.5897435897	1.302746199	1.621260683	1.244494656	4.481443288	4.089882828
-10.8974359	0.641025641	1.324683375	1.647227329	1.243487583	4.556907113	4.155387742
-10.8974359	0.6923076923	1.346620551	1.673193975	1.242513322	4.632370938	4.220892655
-10.8974359	0.7435897436	1.368557728	1.699160622	1.241570295	4.707834762	4.286397569
-10.8974359	0.7948717949	1.390494904	1.725127268	1.240657023	4.783298587	4.351902482
-10.8974359	0.8461538462	1.41243208	1.751093914	1.23977212	4.858762412	4.417407396
-10.8974359	0.8974358974	1.434369256	1.77706056	1.238914285	4.934226237	4.482912309
-10.8974359	0.9487179487	1.456306432	1.803027207	1.238082293	5.009690061	4.548417223
-10.8974359	1	1.478243608	1.828993853	1.237274995	5.085153886	4.613922136
-10.38461538	-1	0.5869398203	0.7727070405	1.316501307	2.019071343	1.949273975
-10.38461538	-0.9487179487	0.6088769964	0.7986736868	1.311715981	2.094535168	2.014778889
-10.38461538	-0.8974358974	0.6308141726	0.8246403331	1.307263484	2.169998993	2.080283802
-10.38461538	-0.8461538462	0.6527513487	0.8506069794	1.30311026	2.245462818	2.145788716
-10.38461538	-0.7948717949	0.6746885249	0.8765736257	1.299227115	2.320926642	2.21129363
-10.38461538	-0.7435897436	0.696625701	0.902540272	1.295588536	2.396390467	2.276798543
-10.38461538	-0.6923076923	0.7185628772	0.9285069184	1.292172123	2.471854292	2.342303457
-10.38461538	-0.641025641	0.7405000533	0.9544735647	1.288958131	2.547318116	2.40780837
-10.38461538	-0.5897435897	0.7624372294	0.980440211	1.285929088	2.622781941	2.473313284
-10.38461538	-0.5384615385	0.7843744056	1.006406857	1.283069476	2.698245766	2.538818197
-10.38461538	-0.4871794872	0.8063115817	1.032373504	1.280365465	2.77370959	2.604323111
-10.38461538	-0.4358974359	0.8282487579	1.05834015	1.277804693	2.849173415	2.669828024
-10.38461538	-0.3846153846	0.850185934	1.084306796	1.275376071	2.92463724	2.735332938
-10.38461538	-0.3333333333	0.8721231102	1.110273443	1.273069627	3.000101065	2.800837851
-10.38461538	-0.2820512821	0.8940602863	1.136240089	1.270876367	3.075564889	2.866342765
-10.38461538	-0.2307692308	0.9159974625	1.162206735	1.26878816	3.151028714	2.931847679
-10.38461538	-0.1794871795	0.9379346386	1.188173381	1.266797634	3.226492539	2.997352592
-10.38461538	-0.1282051282	0.9598718148	1.214140028	1.264898093	3.301956363	3.062857506
-10.38461538	-0.07692307692	0.9818089909	1.240106674	1.263083436	3.377420188	3.128362419
-10.38461538	-0.02564102564	1.003746167	1.26607332	1.2613481	3.452884013	3.193867333
-10.38461538	0.02564102564	1.025683343	1.292039967	1.259686993	3.528347838	3.259372246
-10.38461538	0.07692307692	1.047620519	1.318006613	1.258095454	3.603811662	3.32487716
-10.38461538	0.1282051282	1.069557695	1.343973259	1.256569201	3.679275487	3.390382073
-10.38461538	0.1794871795	1.091494872	1.369939906	1.255104299	3.754739312	3.455886987
-10.38461538	0.2307692308	1.113432048	1.395906552	1.25369712	3.830203136	3.5213919
-10.38461538	0.2820512821	1.135369224	1.421873198	1.25234432	3.905666961	3.586896814
-10.38461538	0.3333333333	1.1573064	1.447839845	1.251042805	3.981130786	3.652401727
-10.38461538	0.3846153846	1.179243576	1.473806491	1.249789713	4.056594611	3.717906641
-10.38461538	0.4358974359	1.201180752	1.499773137	1.248582392	4.132058435	3.783411555
-10.38461538	0.4871794872	1.223117929	1.525739783	1.247418379	4.20752226	3.848916468
-10.38461538	0.5384615385	1.245055105	1.55170643	1.246295384	4.282986085	3.914421382
-10.38461538	0.5897435897	1.266992281	1.577673076	1.245211277	4.358449909	3.979926295
-10.38461538	0.641025641	1.288929457	1.603639722	1.244164073	4.433913734	4.045431209
-10.38461538	0.6923076923	1.310866633	1.629606369	1.243151918	4.509377559	4.110936122
-10.38461538	0.7435897436	1.332803809	1.655573015	1.242173082	4.584841383	4.176441036
-10.38461538	0.7948717949	1.354740985	1.681539661	1.241225946	4.660305208	4.241945949
-10.38461538	0.8461538462	1.376678162	1.707506308	1.240308995	4.735769033	4.307450863
-10.38461538	0.8974358974	1.398615338	1.733472954	1.239420809	4.811232858	4.372955776
-10.38461538	0.9487179487	1.420552514	1.7594396	1.238560055	4.886696682	4.43846069
-10.38461538	1	1.44248969	1.785406247	1.237725482	4.962160507	4.503965604
-9.871794872	-1	0.551185902	0.729119434	1.322819454	1.896077964	1.839317443
-9.871794872	-0.9487179487	0.5731230782	0.7550860803	1.317493762	1.971541789	1.904822356
-9.871794872	-0.8974358974	0.5950602543	0.7810527266	1.312560738	2.047005614	1.97032727
-9.871794872	-0.8461538462	0.6169974305	0.8070193729	1.307978499	2.122469439	2.035832183
-9.871794872	-0.7948717949	0.6389346066	0.8329860192	1.303710913	2.197933263	2.101337097
-9.871794872	-0.7435897436	0.6608717827	0.8589526655	1.299726646	2.273397088	2.16684201
-9.871794872	-0.6923076923	0.6828089589	0.8849193118	1.295998391	2.348860913	2.232346924
-9.871794872	-0.641025641	0.704746135	0.9108859581	1.29250224	2.424324737	2.297851837
-9.871794872	-0.5897435897	0.7266833112	0.9368526044	1.289217173	2.499788562	2.363356751
-9.871794872	-0.5384615385	0.7486204873	0.9628192508	1.286124635	2.575252387	2.428861664
-9.871794872	-0.4871794872	0.7705576635	0.9887858971	1.28320818	2.650716211	2.494366578
-9.871794872	-0.4358974359	0.7924948396	1.014752543	1.280453187	2.726180036	2.559871492
-9.871794872	-0.3846153846	0.8144320158	1.04071919	1.277846609	2.801643861	2.625376405
-9.871794872	-0.3333333333	0.8363691919	1.066685836	1.275376767	2.877107686	2.690881319
-9.871794872	-0.2820512821	0.8583063681	1.092652482	1.273033177	2.95257151	2.756386232
-9.871794872	-0.2307692308	0.8802435442	1.118619129	1.270806399	3.028035335	2.821891146
-9.871794872	-0.1794871795	0.9021807203	1.144585775	1.268687913	3.10349916	2.887396059
-9.871794872	-0.1282051282	0.9241178965	1.170552421	1.266670006	3.178962984	2.952900973
-9.871794872	-0.07692307692	0.9460550726	1.196519068	1.264745681	3.254426809	3.018405886
-9.871794872	-0.02564102564	0.9679922488	1.222485714	1.262908577	3.329890634	3.0839108
-9.871794872	0.02564102564	0.9899294249	1.24845236	1.261152895	3.405354459	3.149415713
-9.871794872	0.07692307692	1.011866601	1.274419006	1.259473339	3.480818283	3.214920627
-9.871794872	0.1282051282	1.033803777	1.300385653	1.257865062	3.556282108	3.280425541
-9.871794872	0.1794871795	1.055740953	1.326352299	1.256323623	3.631745933	3.345930454
-9.871794872	0.2307692308	1.07767813	1.352318945	1.254844938	3.707209757	3.411435368
-9.871794872	0.2820512821	1.099615306	1.378285592	1.253425252	3.782673582	3.476940281
-9.871794872	0.3333333333	1.121552482	1.404252238	1.252061104	3.858137407	3.542445195
-9.871794872	0.3846153846	1.143489658	1.430218884	1.250749296	3.933601231	3.607950108
-9.871794872	0.4358974359	1.165426834	1.456185531	1.249486873	4.009065056	3.673455022
-9.871794872	0.4871794872	1.18736401	1.482152177	1.248271098	4.084528881	3.738959935
-9.871794872	0.5384615385	1.209301186	1.508118823	1.247099432	4.159992706	3.804464849
-9.871794872	0.5897435897	1.231238363	1.53408547	1.245969518	4.23545653	3.869969762
-9.871794872	0.641025641	1.253175539	1.560052116	1.244879163	4.310920355	3.935474676
-9.871794872	0.6923076923	1.275112715	1.586018762	1.243826325	4.38638418	4.000979589
-9.871794872	0.7435897436	1.297049891	1.611985408	1.242809101	4.461848004	4.066484503
-9.871794872	0.7948717949	1.318987067	1.637952055	1.241825713	4.537311829	4.131989417
-9.871794872	0.8461538462	1.340924243	1.663918701	1.240874501	4.612775654	4.19749433
-9.871794872	0.8974358974	1.362861419	1.689885347	1.239953911	4.688239479	4.262999244
-9.871794872	0.9487179487	1.384798596	1.715851994	1.239062488	4.763703303	4.328504157
-9.871794872	1	1.406735772	1.74181864	1.238198868	4.839167128	4.394009071
-9.358974359	-1	0.5154319838	0.6855318274	1.330014142	1.773084585	1.72936091
-9.358974359	-0.9487179487	0.5373691599	0.7114984737	1.324040393	1.84854841	1.794865823
-9.358974359	-0.8974358974	0.559306336	0.7374651201	1.318535251	1.924012235	1.860370737
-9.358974359	-0.8461538462	0.5812435122	0.7634317664	1.313445656	1.999476059	1.92587565
-9.358974359	-0.7948717949	0.6031806883	0.7893984127	1.30872627	2.074939884	1.991380564
-9.358974359	-0.7435897436	0.6251178645	0.815365059	1.304338118	2.150403709	2.056885477
-9.358974359	-0.6923076923	0.6470550406	0.8413317053	1.30024751	2.225867534	2.122390391
-9.358974359	-0.641025641	0.6689922168	0.8672983516	1.296425175	2.301331358	2.187895305
-9.358974359	-0.5897435897	0.6909293929	0.8932649979	1.29284556	2.376795183	2.253400218
-9.358974359	-0.5384615385	0.7128665691	0.9192316442	1.289486257	2.452259008	2.318905132
-9.358974359	-0.4871794872	0.7348037452	0.9451982905	1.286327535	2.527722832	2.384410045
-9.358974359	-0.4358974359	0.7567409214	0.9711649368	1.28335195	2.603186657	2.449914959
-9.358974359	-0.3846153846	0.7786780975	0.9971315832	1.280544022	2.678650482	2.515419872
-9.358974359	-0.3333333333	0.8006152736	1.023098229	1.277889972	2.754114307	2.580924786
-9.358974359	-0.2820512821	0.8225524498	1.049064876	1.275377486	2.829578131	2.646429699
-9.358974359	-0.2307692308	0.8444896259	1.075031522	1.272995534	2.905041956	2.711934613
-9.358974359	-0.1794871795	0.8664268021	1.100998168	1.270734199	2.980505781	2.777439526
-9.358974359	-0.1282051282	0.8883639782	1.126964815	1.268584547	3.055969605	2.84294444
-9.358974359	-0.07692307692	0.9103011544	1.152931461	1.266538503	3.13143343	2.908449354
-9.358974359	-0.02564102564	0.9322383305	1.178898107	1.264588752	3.206897255	2.973954267
-9.358974359	0.02564102564	0.9541755067	1.204864754	1.262728654	3.28236108	3.039459181
-9.358974359	0.07692307692	0.9761126828	1.2308314	1.260952164	3.357824904	3.104964094
-9.358974359	0.1282051282	0.998049859	1.256798046	1.259253769	3.433288729	3.170469008
-9.358974359	0.1794871795	1.019987035	1.282764693	1.257628429	3.508752554	3.235973921
-9.358974359	0.2307692308	1.041924211	1.308731339	1.256071531	3.584216378	3.301478835
-9.358974359	0.2820512821	1.063861387	1.334697985	1.25457884	3.659680203	3.366983748
-9.358974359	0.3333333333	1.085798564	1.360664631	1.253146465	3.735144028	3.432488662
-9.358974359	0.3846153846	1.10773574	1.386631278	1.251770822	3.810607852	3.497993575
-9.358974359	0.4358974359	1.129672916	1.412597924	1.250448607	3.886071677	3.563498489
-9.358974359	0.4871794872	1.151610092	1.43856457	1.249176766	3.961535502	3.629003402
-9.358974359	0.5384615385	1.173547268	1.464531217	1.247952474	4.036999327	3.694508316
-9.358974359	0.5897435897	1.195484444	1.490497863	1.246773114	4.112463151	3.76001323
-9.358974359	0.641025641	1.21742162	1.516464509	1.245636256	4.187926976	3.825518143
-9.358974359	0.6923076923	1.239358797	1.542431156	1.244539644	4.263390801	3.891023057
-9.358974359	0.7435897436	1.261295973	1.568397802	1.243481178	4.338854625	3.95652797
-9.358974359	0.7948717949	1.283233149	1.594364448	1.242458901	4.41431845	4.022032884
-9.358974359	0.8461538462	1.305170325	1.620331095	1.241470989	4.489782275	4.087537797
-9.358974359	0.8974358974	1.327107501	1.646297741	1.240515738	4.5652461	4.153042711
-9.358974359	0.9487179487	1.349044677	1.672264387	1.239591553	4.640709924	4.218547624
-9.358974359	1	1.370981853	1.698231034	1.238696945	4.716173749	4.284052538
-8.846153846	-1	0.4796780655	0.6419442209	1.338281375	1.650091206	1.619404377
-8.846153846	-0.9487179487	0.5016152416	0.6679108672	1.33152028	1.725555031	1.684909291
-8.846153846	-0.8974358974	0.5235524178	0.6938775135	1.325325774	1.801018856	1.750414204
-8.846153846	-0.8461538462	0.5454895939	0.7198441598	1.3196295	1.87648268	1.815919118
-8.846153846	-0.7948717949	0.5674267701	0.7458108062	1.31437367	1.951946505	1.881424031
-8.846153846	-0.7435897436	0.5893639462	0.7717774525	1.309509103	2.02741033	1.946928945
-8.846153846	-0.6923076923	0.6113011224	0.7977440988	1.304993676	2.102874155	2.012433858
-8.846153846	-0.641025641	0.6332382985	0.8237107451	1.300791103	2.178337979	2.077938772
-8.846153846	-0.5897435897	0.6551754747	0.8496773914	1.29686996	2.253801804	2.143443685
-8.846153846	-0.5384615385	0.6771126508	0.8756440377	1.293202891	2.329265629	2.208948599
-8.846153846	-0.4871794872	0.6990498269	0.901610684	1.289765978	2.404729453	2.274453512
-8.846153846	-0.4358974359	0.7209870031	0.9275773303	1.286538213	2.480193278	2.339958426
-8.846153846	-0.3846153846	0.7429241792	0.9535439766	1.283501067	2.555657103	2.405463339
-8.846153846	-0.3333333333	0.7648613554	0.9795106229	1.280638139	2.631120928	2.470968253
-8.846153846	-0.2820512821	0.7867985315	1.005477269	1.277934857	2.706584752	2.536473167
-8.846153846	-0.2307692308	0.8087357077	1.031443916	1.27537823	2.782048577	2.60197808
-8.846153846	-0.1794871795	0.8306728838	1.057410562	1.272956638	2.857512402	2.667482994
-8.846153846	-0.1282051282	0.85261006	1.083377208	1.270659659	2.932976226	2.732987907
-8.846153846	-0.07692307692	0.8745472361	1.109343854	1.268477915	3.008440051	2.798492821
-8.846153846	-0.02564102564	0.8964844123	1.135310501	1.266402946	3.083903876	2.863997734
-8.846153846	0.02564102564	0.9184215884	1.161277147	1.264427102	3.1593677	2.929502648
-8.846153846	0.07692307692	0.9403587646	1.187243793	1.262543444	3.234831525	2.995007561
-8.846153846	0.1282051282	0.9622959407	1.21321044	1.260745669	3.31029535	3.060512475
-8.846153846	0.1794871795	0.9842331168	1.239177086	1.259028034	3.385759175	3.126017388
-8.846153846	0.2307692308	1.006170293	1.265143732	1.257385297	3.461222999	3.191522302
-8.846153846	0.2820512821	1.028107469	1.291110379	1.255812663	3.536686824	3.257027216
-8.846153846	0.3333333333	1.050044645	1.317077025	1.254305739	3.612150649	3.322532129
-8.846153846	0.3846153846	1.071981821	1.343043671	1.252860491	3.687614473	3.388037043
-8.846153846	0.4358974359	1.093918998	1.369010318	1.251473208	3.763078298	3.453541956
-8.846153846	0.4871794872	1.115856174	1.394976964	1.250140472	3.838542123	3.51904687
-8.846153846	0.5384615385	1.13779335	1.42094361	1.248859128	3.914005948	3.584551783
-8.846153846	0.5897435897	1.159730526	1.446910257	1.247626258	3.989469772	3.650056697
-8.846153846	0.641025641	1.181667702	1.472876903	1.246439164	4.064933597	3.71556161
-8.846153846	0.6923076923	1.203604878	1.498843549	1.245295342	4.140397422	3.781066524
-8.846153846	0.7435897436	1.225542054	1.524810195	1.24419247	4.215861246	3.846571437
-8.846153846	0.7948717949	1.247479231	1.550776842	1.243128385	4.291325071	3.912076351
-8.846153846	0.8461538462	1.269416407	1.576743488	1.242101079	4.366788896	3.977581264
-8.846153846	0.8974358974	1.291353583	1.602710134	1.241108675	4.442252721	4.043086178
-8.846153846	0.9487179487	1.313290759	1.628676781	1.240149426	4.517716545	4.108591092
-8.846153846	1	1.335227935	1.654643427	1.239221696	4.59318037	4.174096005
-8.333333333	-1	0.4439241472	0.5983566144	1.347880304	1.527097827	1.509447844
-8.333333333	-0.9487179487	0.4658613234	0.6243232607	1.3401483	1.602561652	1.574952758
-8.333333333	-0.8974358974	0.4877984995	0.650289907	1.333111741	1.678025477	1.640457671
-8.333333333	-0.8461538462	0.5097356757	0.6762565533	1.326680838	1.753489301	1.705962585
-8.333333333	-0.7948717949	0.5316728518	0.7022231996	1.320780621	1.828953126	1.771467498
-8.333333333	-0.7435897436	0.553610028	0.7281898459	1.315348005	1.904416951	1.836972412
-8.333333333	-0.6923076923	0.5755472041	0.7541564922	1.310329521	1.979880776	1.902477325
-8.333333333	-0.641025641	0.5974843802	0.7801231386	1.305679553	2.0553446	1.967982239
-8.333333333	-0.5897435897	0.6194215564	0.8060897849	1.301358948	2.130808425	2.033487152
-8.333333333	-0.5384615385	0.6413587325	0.8320564312	1.297333908	2.20627225	2.098992066
-8.333333333	-0.4871794872	0.6632959087	0.8580230775	1.293575109	2.281736074	2.16449698
-8.333333333	-0.4358974359	0.6852330848	0.8839897238	1.29005698	2.357199899	2.230001893
-8.333333333	-0.3846153846	0.707170261	0.9099563701	1.286757122	2.432663724	2.295506807
-8.333333333	-0.3333333333	0.7291074371	0.9359230164	1.283655836	2.508127549	2.36101172
-8.333333333	-0.2820512821	0.7510446133	0.9618896627	1.280735719	2.583591373	2.426516634
-8.333333333	-0.2307692308	0.7729817894	0.987856309	1.277981348	2.659055198	2.492021547
-8.333333333	-0.1794871795	0.7949189656	1.013822955	1.275379	2.734519023	2.557526461
-8.333333333	-0.1282051282	0.8168561417	1.039789602	1.272916427	2.809982847	2.623031374
-8.333333333	-0.07692307692	0.8387933179	1.065756248	1.270582664	2.885446672	2.688536288
-8.333333333	-0.02564102564	0.860730494	1.091722894	1.268367859	2.960910497	2.754041201
-8.333333333	0.02564102564	0.8826676701	1.117689541	1.266263146	3.036374321	2.819546115
-8.333333333	0.07692307692	0.9046048463	1.143656187	1.264260513	3.111838146	2.885051029
-8.333333333	0.1282051282	0.9265420224	1.169622833	1.26235271	3.187301971	2.950555942
-8.333333333	0.1794871795	0.9484791986	1.19558948	1.260533158	3.262765796	3.016060856
-8.333333333	0.2307692308	0.9704163747	1.221556126	1.258795871	3.33822962	3.081565769
-8.333333333	0.2820512821	0.9923535509	1.247522772	1.257135394	3.413693445	3.147070683
-8.333333333	0.3333333333	1.014290727	1.273489418	1.255546743	3.48915727	3.212575596
-8.333333333	0.3846153846	1.036227903	1.299456065	1.254025356	3.564621094	3.27808051
-8.333333333	0.4358974359	1.058165079	1.325422711	1.252567049	3.640084919	3.343585423
-8.333333333	0.4871794872	1.080102255	1.351389357	1.25116798	3.715548744	3.409090337
-8.333333333	0.5384615385	1.102039432	1.377356004	1.249824611	3.791012569	3.47459525
-8.333333333	0.5897435897	1.123976608	1.40332265	1.24853368	3.866476393	3.540100164
-8.333333333	0.641025641	1.145913784	1.429289296	1.247292175	3.941940218	3.605605077
-8.333333333	0.6923076923	1.16785096	1.455255943	1.246097312	4.017404043	3.671109991
-8.333333333	0.7435897436	1.189788136	1.481222589	1.244946511	4.092867867	3.736614905
-8.333333333	0.7948717949	1.211725312	1.507189235	1.243837378	4.168331692	3.802119818
-8.333333333	0.8461538462	1.233662488	1.533155882	1.24276769	4.243795517	3.867624732
-8.333333333	0.8974358974	1.255599665	1.559122528	1.241735381	4.319259341	3.933129645
-8.333333333	0.9487179487	1.277536841	1.585089174	1.240738524	4.394723166	3.998634559
-8.333333333	1	1.299474017	1.61105582	1.239775324	4.470186991	4.064139472
-7.820512821	-1	0.408170229	0.5547690079	1.359160881	1.404104448	1.399491311
-7.820512821	-0.9487179487	0.4301074051	0.5807356542	1.350210778	1.479568273	1.464996225
-7.820512821	-0.8974358974	0.4520445813	0.6067023005	1.342129351	1.555032098	1.530501138
-7.820512821	-0.8461538462	0.4739817574	0.6326689468	1.334795985	1.630495922	1.596006052
-7.820512821	-0.7948717949	0.4959189335	0.6586355931	1.328111408	1.705959747	1.661510966
-7.820512821	-0.7435897436	0.5178561097	0.6846022394	1.321993169	1.781423572	1.727015879
-7.820512821	-0.6923076923	0.5397932858	0.7105688857	1.316372219	1.856887397	1.792520793
-7.820512821	-0.641025641	0.561730462	0.736535532	1.311190298	1.932351221	1.858025706
-7.820512821	-0.5897435897	0.5836676381	0.7625021783	1.306397903	2.007815046	1.92353062
-7.820512821	-0.5384615385	0.6056048143	0.7884688246	1.301952703	2.083278871	1.989035533
-7.820512821	-0.4871794872	0.6275419904	0.814435471	1.297818287	2.158742695	2.054540447
-7.820512821	-0.4358974359	0.6494791666	0.8404021173	1.293963164	2.23420652	2.12004536
-7.820512821	-0.3846153846	0.6714163427	0.8663687636	1.290359958	2.309670345	2.185550274
-7.820512821	-0.3333333333	0.6933535189	0.8923354099	1.286984757	2.385134169	2.251055187
-7.820512821	-0.2820512821	0.715290695	0.9183020562	1.283816583	2.460597994	2.316560101
-7.820512821	-0.2307692308	0.7372278712	0.9442687025	1.280836956	2.536061819	2.382065014
-7.820512821	-0.1794871795	0.7591650473	0.9702353488	1.27802953	2.611525644	2.447569928
-7.820512821	-0.1282051282	0.7811022234	0.9962019951	1.275379797	2.686989468	2.513074842
-7.820512821	-0.07692307692	0.8030393996	1.022168641	1.272874833	2.762453293	2.578579755
-7.820512821	-0.02564102564	0.8249765757	1.048135288	1.270503089	2.837917118	2.644084669
-7.820512821	0.02564102564	0.8469137519	1.074101934	1.268254213	2.913380942	2.709589582
-7.820512821	0.07692307692	0.868850928	1.10006858	1.266118899	2.988844767	2.775094496
-7.820512821	0.1282051282	0.8907881042	1.126035227	1.264088756	3.064308592	2.840599409
-7.820512821	0.1794871795	0.9127252803	1.152001873	1.262156202	3.139772417	2.906104323
-7.820512821	0.2307692308	0.9346624565	1.177968519	1.260314364	3.215236241	2.971609236
-7.820512821	0.2820512821	0.9565996326	1.203935166	1.258557002	3.290700066	3.03711415
-7.820512821	0.3333333333	0.9785368088	1.229901812	1.256878434	3.366163891	3.102619063
-7.820512821	0.3846153846	1.000473985	1.255868458	1.255273478	3.441627715	3.168123977
-7.820512821	0.4358974359	1.022411161	1.281835105	1.253737394	3.51709154	3.233628891
-7.820512821	0.4871794872	1.044348337	1.307801751	1.252265843	3.592555365	3.299133804
-7.820512821	0.5384615385	1.066285513	1.333768397	1.250854842	3.66801919	3.364638718
-7.820512821	0.5897435897	1.088222689	1.359735043	1.249500729	3.743483014	3.430143631
-7.820512821	0.641025641	1.110159866	1.38570169	1.248200131	3.818946839	3.495648545
-7.820512821	0.6923076923	1.132097042	1.411668336	1.246949938	3.894410664	3.561153458
