# VHH-NNLO SMEFT grid scan points
# process: WminusHH
# energy_tev: 13.6
# scan_axes: phi,phiW
# windows: phi=[-15,5]; phiW=[-1,1]
# n_points_per_axis: 40
# n_points_total: 1600
# fixed_wcs: phi=0,phiBox=0,phiD=0,phiW=0,phiq3st=0
#
phi	phiW	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
-7.820512821	-0.5384615385	0.2207971746	0.25781459	1.167653483	1.380906367	1.377694157
-7.820512821	-0.4871794872	0.2455134127	0.2866560724	1.167578053	1.535486292	1.531815543
-7.820512821	-0.4358974359	0.2702296508	0.3154975549	1.167516421	1.690066217	1.685936929
-7.820512821	-0.3846153846	0.294945889	0.3443390373	1.167465119	1.844646141	1.840058314
-7.820512821	-0.3333333333	0.3196621271	0.3731805198	1.16742175	1.999226066	1.9941797
-7.820512821	-0.2820512821	0.3443783653	0.4020220022	1.167384606	2.153805991	2.148301085
-7.820512821	-0.2307692308	0.3690946034	0.4308634846	1.167352437	2.308385915	2.302422471
-7.820512821	-0.1794871795	0.3938108416	0.4597049671	1.167324305	2.46296584	2.456543857
-7.820512821	-0.1282051282	0.4185270797	0.4885464495	1.167299497	2.617545765	2.610665242
-7.820512821	-0.07692307692	0.4432433179	0.5173879319	1.167277455	2.77212569	2.764786628
-7.820512821	-0.02564102564	0.467959556	0.5462294144	1.167257741	2.926705614	2.918908013
-7.820512821	0.02564102564	0.4926757941	0.5750708968	1.167240006	3.081285539	3.073029399
-7.820512821	0.07692307692	0.5173920323	0.6039123792	1.167223965	3.235865464	3.227150784
-7.820512821	0.1282051282	0.5421082704	0.6327538617	1.167209386	3.390445389	3.38127217
-7.820512821	0.1794871795	0.5668245086	0.6615953441	1.167196079	3.545025313	3.535393556
-7.820512821	0.2307692308	0.5915407467	0.6904368265	1.167183884	3.699605238	3.689514941
-7.820512821	0.2820512821	0.6162569849	0.719278309	1.167172668	3.854185163	3.843636327
-7.820512821	0.3333333333	0.640973223	0.7481197914	1.167162316	4.008765087	3.997757712
-7.820512821	0.3846153846	0.6656894611	0.7769612738	1.167152733	4.163345012	4.151879098
-7.820512821	0.4358974359	0.6904056993	0.8058027563	1.167143836	4.317924937	4.306000484
-7.820512821	0.4871794872	0.7151219374	0.8346442387	1.167135554	4.472504862	4.460121869
-7.820512821	0.5384615385	0.7398381756	0.8634857211	1.167127826	4.627084786	4.614243255
-7.820512821	0.5897435897	0.7645544137	0.8923272036	1.167120597	4.781664711	4.76836464
-7.820512821	0.641025641	0.7892706519	0.921168686	1.167113821	4.936244636	4.922486026
-7.820512821	0.6923076923	0.81398689	0.9500101684	1.167107456	5.090824561	5.076607412
-7.820512821	0.7435897436	0.8387031282	0.9788516509	1.167101467	5.245404485	5.230728797
-7.820512821	0.7948717949	0.8634193663	1.007693133	1.16709582	5.39998441	5.384850183
-7.820512821	0.8461538462	0.8881356044	1.036534616	1.167090488	5.554564335	5.538971568
-7.820512821	0.8974358974	0.9128518426	1.065376098	1.167085444	5.709144259	5.693092954
-7.820512821	0.9487179487	0.9375680807	1.094217581	1.167080667	5.863724184	5.84721434
-7.820512821	1	0.9622843189	1.123059063	1.167076134	6.018304109	6.001335725
-7.307692308	-1	-0.02266042698	-0.02625155879	1.158475911	-0.1417225015	-0.1402815068
-7.307692308	-0.9487179487	0.002055811167	0.00258992364	1.259806193	0.01285742327	0.01383987876
-7.307692308	-0.8974358974	0.02677204931	0.03143140608	1.174038106	0.167437348	0.1679612644
-7.307692308	-0.8461538462	0.05148828745	0.06027288851	1.17061358	0.3220172727	0.3220826499
-7.307692308	-0.7948717949	0.0762045256	0.08911437094	1.169410481	0.4765971974	0.4762040355
-7.307692308	-0.7435897436	0.1009207637	0.1179558534	1.168796678	0.6311771222	0.6303254211
-7.307692308	-0.6923076923	0.1256370019	0.1467973358	1.168424378	0.7857570469	0.7844468067
-7.307692308	-0.641025641	0.15035324	0.1756388182	1.168174482	0.9403369716	0.9385681923
-7.307692308	-0.5897435897	0.1750694782	0.2044803007	1.167995146	1.094916896	1.092689578
-7.307692308	-0.5384615385	0.1997857163	0.2333217831	1.167860182	1.249496821	1.246810964
-7.307692308	-0.4871794872	0.2245019545	0.2621632656	1.167754936	1.404076746	1.400932349
-7.307692308	-0.4358974359	0.2492181926	0.291004748	1.167670566	1.558656671	1.555053735
-7.307692308	-0.3846153846	0.2739344307	0.3198462304	1.16760142	1.713236595	1.70917512
-7.307692308	-0.3333333333	0.2986506689	0.3486877129	1.16754372	1.86781652	1.863296506
-7.307692308	-0.2820512821	0.323366907	0.3775291953	1.16749484	2.022396445	2.017417891
-7.307692308	-0.2307692308	0.3480831452	0.4063706777	1.167452901	2.176976369	2.171539277
-7.307692308	-0.1794871795	0.3727993833	0.4352121602	1.167416524	2.331556294	2.325660663
-7.307692308	-0.1282051282	0.3975156215	0.4640536426	1.16738467	2.486136219	2.479782048
-7.307692308	-0.07692307692	0.4222318596	0.492895125	1.167356545	2.640716144	2.633903434
-7.307692308	-0.02564102564	0.4469480978	0.5217366075	1.167331532	2.795296068	2.788024819
-7.307692308	0.02564102564	0.4716643359	0.5505780899	1.167309139	2.949875993	2.942146205
-7.307692308	0.07692307692	0.496380574	0.5794195723	1.167288977	3.104455918	3.096267591
-7.307692308	0.1282051282	0.5210968122	0.6082610548	1.167270727	3.259035843	3.250388976
-7.307692308	0.1794871795	0.5458130503	0.6371025372	1.16725413	3.413615767	3.404510362
-7.307692308	0.2307692308	0.5705292885	0.6659440196	1.167238971	3.568195692	3.558631747
-7.307692308	0.2820512821	0.5952455266	0.6947855021	1.167225071	3.722775617	3.712753133
-7.307692308	0.3333333333	0.6199617648	0.7236269845	1.167212279	3.877355541	3.866874519
-7.307692308	0.3846153846	0.6446780029	0.7524684669	1.167200468	4.031935466	4.020995904
-7.307692308	0.4358974359	0.669394241	0.7813099494	1.16718953	4.186515391	4.17511729
-7.307692308	0.4871794872	0.6941104792	0.8101514318	1.16717937	4.341095316	4.329238675
-7.307692308	0.5384615385	0.7188267173	0.8389929142	1.167169909	4.49567524	4.483360061
-7.307692308	0.5897435897	0.7435429555	0.8678343967	1.167161077	4.650255165	4.637481447
-7.307692308	0.641025641	0.7682591936	0.8966758791	1.167152813	4.80483509	4.791602832
-7.307692308	0.6923076923	0.7929754318	0.9255173615	1.167145065	4.959415015	4.945724218
-7.307692308	0.7435897436	0.8176916699	0.954358844	1.167137784	5.113994939	5.099845603
-7.307692308	0.7948717949	0.8424079081	0.9832003264	1.167130931	5.268574864	5.253966989
-7.307692308	0.8461538462	0.8671241462	1.012041809	1.167124469	5.423154789	5.408088375
-7.307692308	0.8974358974	0.8918403843	1.040883291	1.167118365	5.577734713	5.56220976
-7.307692308	0.9487179487	0.9165566225	1.069724774	1.16711259	5.732314638	5.716331146
-7.307692308	1	0.9412728606	1.098566256	1.167107119	5.886894563	5.870452531
-6.794871795	-1	-0.04367188522	-0.05074436569	1.161945848	-0.2731320475	-0.2711647007
-6.794871795	-0.9487179487	-0.01895564708	-0.02190288326	1.155480642	-0.1185521227	-0.1170433151
-6.794871795	-0.8974358974	0.005760591067	0.006938599177	1.204494313	0.03602780198	0.03707807051
-6.794871795	-0.8461538462	0.03047682921	0.03578008161	1.174009322	0.1906077267	0.1911994561
-6.794871795	-0.7948717949	0.05519306735	0.06462156405	1.170827554	0.3451876514	0.3453208417
-6.794871795	-0.7435897436	0.0799093055	0.09346304648	1.169614051	0.4997675762	0.4994422273
-6.794871795	-0.6923076923	0.1046255436	0.1223045289	1.168973892	0.6543475009	0.6535636129
-6.794871795	-0.641025641	0.1293417818	0.1511460114	1.168578392	0.8089274256	0.8076849985
-6.794871795	-0.5897435897	0.1540580199	0.1799874938	1.168309796	0.9635073503	0.9618063841
-6.794871795	-0.5384615385	0.1787742581	0.2088289762	1.168115468	1.118087275	1.11592777
-6.794871795	-0.4871794872	0.2034904962	0.2376704587	1.167968348	1.2726672	1.270049155
-6.794871795	-0.4358974359	0.2282067344	0.2665119411	1.167853095	1.427247125	1.424170541
-6.794871795	-0.3846153846	0.2529229725	0.2953534235	1.167760368	1.581827049	1.578291926
-6.794871795	-0.3333333333	0.2776392106	0.324194906	1.167684151	1.736406974	1.732413312
-6.794871795	-0.2820512821	0.3023554488	0.3530363884	1.167620394	1.890986899	1.886534698
-6.794871795	-0.2307692308	0.3270716869	0.3818778708	1.167566274	2.045566823	2.040656083
-6.794871795	-0.1794871795	0.3517879251	0.4107193533	1.167519758	2.200146748	2.194777469
-6.794871795	-0.1282051282	0.3765041632	0.4395608357	1.16747935	2.354726673	2.348898854
-6.794871795	-0.07692307692	0.4012204014	0.4684023181	1.16744392	2.509306598	2.50302024
-6.794871795	-0.02564102564	0.4259366395	0.4972438006	1.167412602	2.663886522	2.657141626
-6.794871795	0.02564102564	0.4506528777	0.526085283	1.167384719	2.818466447	2.811263011
-6.794871795	0.07692307692	0.4753691158	0.5549267654	1.167359736	2.973046372	2.965384397
-6.794871795	0.1282051282	0.5000853539	0.5837682479	1.167337222	3.127626297	3.119505782
-6.794871795	0.1794871795	0.5248015921	0.6126097303	1.167316829	3.282206221	3.273627168
-6.794871795	0.2307692308	0.5495178302	0.6414512127	1.16729827	3.436786146	3.427748554
-6.794871795	0.2820512821	0.5742340684	0.6702926952	1.167281309	3.591366071	3.581869939
-6.794871795	0.3333333333	0.5989503065	0.6991341776	1.167265748	3.745945995	3.735991325
-6.794871795	0.3846153846	0.6236665447	0.72797566	1.16725142	3.90052592	3.89011271
-6.794871795	0.4358974359	0.6483827828	0.7568171425	1.167238185	4.055105845	4.044234096
-6.794871795	0.4871794872	0.673099021	0.7856586249	1.167225921	4.20968577	4.198355482
-6.794871795	0.5384615385	0.6978152591	0.8145001073	1.167214527	4.364265694	4.352476867
-6.794871795	0.5897435897	0.7225314972	0.8433415898	1.167203912	4.518845619	4.506598253
-6.794871795	0.641025641	0.7472477354	0.8721830722	1.167193999	4.673425544	4.660719638
-6.794871795	0.6923076923	0.7719639735	0.9010245546	1.16718472	4.828005468	4.814841024
-6.794871795	0.7435897436	0.7966802117	0.9298660371	1.167176018	4.982585393	4.96896241
-6.794871795	0.7948717949	0.8213964498	0.9587075195	1.167167839	5.137165318	5.123083795
-6.794871795	0.8461538462	0.846112688	0.987549002	1.167160138	5.291745243	5.277205181
-6.794871795	0.8974358974	0.8708289261	1.016390484	1.167152875	5.446325167	5.431326566
-6.794871795	0.9487179487	0.8955451642	1.045231967	1.167146012	5.600905092	5.585447952
-6.794871795	1	0.9202614024	1.074073449	1.167139518	5.755485017	5.739569338
-6.282051282	-1	-0.06468334346	-0.07523717259	1.163161466	-0.4045415935	-0.4020478945
-6.282051282	-0.9487179487	-0.03996710532	-0.04639569016	1.160846896	-0.2499616688	-0.2479265089
-6.282051282	-0.8974358974	-0.01525086718	-0.01755420772	1.151030136	-0.09538174403	-0.09380512333
-6.282051282	-0.8461538462	0.009465370968	0.01128727471	1.192480966	0.05919818069	0.06031626226
-6.282051282	-0.7948717949	0.03418160911	0.04012875715	1.173986778	0.2137781054	0.2144376479
-6.282051282	-0.7435897436	0.05889784726	0.06897023958	1.171014609	0.3683580301	0.3685590334
-6.282051282	-0.6923076923	0.0836140854	0.09781172202	1.16979958	0.5229379549	0.522680419
-6.282051282	-0.641025641	0.1083303235	0.1266532045	1.169138984	0.6775178796	0.6768018046
-6.282051282	-0.5897435897	0.1330465617	0.1554946869	1.168723828	0.8320978043	0.8309231902
-6.282051282	-0.5384615385	0.1577627998	0.1843361693	1.168438754	0.9866777291	0.9850445758
-6.282051282	-0.4871794872	0.182479038	0.2131776518	1.168230905	1.141257654	1.139165961
-6.282051282	-0.4358974359	0.2071952761	0.2420191342	1.168072645	1.295837579	1.293287347
-6.282051282	-0.3846153846	0.2319115143	0.2708606166	1.167948118	1.450417503	1.447408733
-6.282051282	-0.3333333333	0.2566277524	0.2997020991	1.167847578	1.604997428	1.601530118
-6.282051282	-0.2820512821	0.2813439905	0.3285435815	1.167764703	1.759577353	1.755651504
-6.282051282	-0.2307692308	0.3060602287	0.3573850639	1.167695213	1.914157277	1.909772889
-6.282051282	-0.1794871795	0.3307764668	0.3862265464	1.167636108	2.068737202	2.063894275
-6.282051282	-0.1282051282	0.355492705	0.4150680288	1.167585222	2.223317127	2.218015661
-6.282051282	-0.07692307692	0.3802089431	0.4439095112	1.167540952	2.377897052	2.372137046
-6.282051282	-0.02564102564	0.4049251813	0.4727509937	1.167502086	2.532476976	2.526258432
-6.282051282	0.02564102564	0.4296414194	0.5015924761	1.167467692	2.687056901	2.680379817
-6.282051282	0.07692307692	0.4543576576	0.5304339585	1.167437039	2.841636826	2.834501203
-6.282051282	0.1282051282	0.4790738957	0.559275441	1.16740955	2.99621675	2.988622589
-6.282051282	0.1794871795	0.5037901338	0.5881169234	1.167384758	3.150796675	3.142743974
-6.282051282	0.2307692308	0.528506372	0.6169584058	1.167362285	3.3053766	3.29686536
-6.282051282	0.2820512821	0.5532226101	0.6457998883	1.167341819	3.459956525	3.450986745
-6.282051282	0.3333333333	0.5779388483	0.6746413707	1.167323105	3.614536449	3.605108131
-6.282051282	0.3846153846	0.6026550864	0.7034828531	1.167305925	3.769116374	3.759229517
-6.282051282	0.4358974359	0.6273713246	0.7323243356	1.167290099	3.923696299	3.913350902
-6.282051282	0.4871794872	0.6520875627	0.761165818	1.167275473	4.078276224	4.067472288
-6.282051282	0.5384615385	0.6768038009	0.7900073004	1.167261915	4.232856148	4.221593673
-6.282051282	0.5897435897	0.701520039	0.8188487829	1.167249312	4.387436073	4.375715059
-6.282051282	0.641025641	0.7262362771	0.8476902653	1.167237567	4.542015998	4.529836445
-6.282051282	0.6923076923	0.7509525153	0.8765317478	1.167226595	4.696595922	4.68395783
-6.282051282	0.7435897436	0.7756687534	0.9053732302	1.167216323	4.851175847	4.838079216
-6.282051282	0.7948717949	0.8003849916	0.9342147126	1.167206685	5.005755772	4.992200601
-6.282051282	0.8461538462	0.8251012297	0.9630561951	1.167197624	5.160335697	5.146321987
-6.282051282	0.8974358974	0.8498174679	0.9918976775	1.167189091	5.314915621	5.300443372
-6.282051282	0.9487179487	0.874533706	1.02073916	1.167181039	5.469495546	5.454564758
-6.282051282	1	0.8992499441	1.049580642	1.167173431	5.624075471	5.608686144
-5.769230769	-1	-0.08569480171	-0.09972997949	1.16378097	-0.5359511395	-0.5329310884
-5.769230769	-0.9487179487	-0.06097856356	-0.07088849705	1.162515037	-0.3813712148	-0.3788097028
-5.769230769	-0.8974358974	-0.03626232542	-0.04204701462	1.159523393	-0.22679129	-0.2246883172
-5.769230769	-0.8461538462	-0.01154608728	-0.01320553218	1.143723572	-0.07221136532	-0.07056693158
-5.769230769	-0.7948717949	0.01317015087	0.01563595025	1.187226358	0.0823685594	0.08355445401
-5.769230769	-0.7435897436	0.03788638901	0.04447743269	1.173968643	0.2369484841	0.2376758396
-5.769230769	-0.6923076923	0.06260262716	0.07331891512	1.171179525	0.3915284089	0.3917972252
-5.769230769	-0.641025641	0.0873188653	0.1021603976	1.169969367	0.5461083336	0.5459186108
-5.769230769	-0.5897435897	0.1120351034	0.13100188	1.169293159	0.7006882583	0.7000399964
-5.769230769	-0.5384615385	0.1367513416	0.1598433624	1.168861384	0.855268183	0.854161382
-5.769230769	-0.4871794872	0.1614675797	0.1886848449	1.168561795	1.009848108	1.008282768
-5.769230769	-0.4358974359	0.1861838179	0.2175263273	1.168341748	1.164428032	1.162404153
-5.769230769	-0.3846153846	0.210900056	0.2463678097	1.168173278	1.319007957	1.316525539
-5.769230769	-0.3333333333	0.2356162942	0.2752092922	1.168040152	1.473587882	1.470646924
-5.769230769	-0.2820512821	0.2603325323	0.3040507746	1.167932305	1.628167807	1.62476831
-5.769230769	-0.2307692308	0.2850487704	0.332892257	1.167843161	1.782747731	1.778889696
-5.769230769	-0.1794871795	0.3097650086	0.3617337395	1.167768242	1.937327656	1.933011081
-5.769230769	-0.1282051282	0.3344812467	0.3905752219	1.167704395	2.091907581	2.087132467
-5.769230769	-0.07692307692	0.3591974849	0.4194167043	1.167649335	2.246487506	2.241253852
-5.769230769	-0.02564102564	0.383913723	0.4482581868	1.167601364	2.40106743	2.395375238
-5.769230769	0.02564102564	0.4086299612	0.4770996692	1.167559197	2.555647355	2.549496624
-5.769230769	0.07692307692	0.4333461993	0.5059411516	1.167521839	2.71022728	2.703618009
-5.769230769	0.1282051282	0.4580624375	0.5347826341	1.167488513	2.864807204	2.857739395
-5.769230769	0.1794871795	0.4827786756	0.5636241165	1.1674586	3.019387129	3.01186078
-5.769230769	0.2307692308	0.5074949137	0.5924655989	1.1674316	3.173967054	3.165982166
-5.769230769	0.2820512821	0.5322111519	0.6213070814	1.167407107	3.328546979	3.320103552
-5.769230769	0.3333333333	0.55692739	0.6501485638	1.167384789	3.483126903	3.474224937
-5.769230769	0.3846153846	0.5816436282	0.6789900462	1.167364368	3.637706828	3.628346323
-5.769230769	0.4358974359	0.6063598663	0.7078315287	1.167345611	3.792286753	3.782467708
-5.769230769	0.4871794872	0.6310761045	0.7366730111	1.167328324	3.946866678	3.936589094
-5.769230769	0.5384615385	0.6557923426	0.7655144936	1.167312339	4.101446602	4.090710479
-5.769230769	0.5897435897	0.6805085808	0.794355976	1.167297516	4.256026527	4.244831865
-5.769230769	0.641025641	0.7052248189	0.8231974584	1.167283732	4.410606452	4.398953251
-5.769230769	0.6923076923	0.729941057	0.8520389409	1.167270881	4.565186376	4.553074636
-5.769230769	0.7435897436	0.7546572952	0.8808804233	1.167258872	4.719766301	4.707196022
-5.769230769	0.7948717949	0.7793735333	0.9097219057	1.167247625	4.874346226	4.861317407
-5.769230769	0.8461538462	0.8040897715	0.9385633882	1.167237069	5.028926151	5.015438793
-5.769230769	0.8974358974	0.8288060096	0.9674048706	1.167227143	5.183506075	5.169560179
-5.769230769	0.9487179487	0.8535222478	0.996246353	1.167217792	5.338086	5.323681564
-5.769230769	1	0.8782384859	1.025087835	1.167208966	5.492665925	5.47780295
-5.256410256	-1	-0.10670626	-0.1242227864	1.164156503	-0.6673606855	-0.6638142822
-5.256410256	-0.9487179487	-0.08199002181	-0.09538130395	1.163328193	-0.5127807608	-0.5096928966
-5.256410256	-0.8974358974	-0.05727378366	-0.06653982152	1.161784978	-0.3582008361	-0.355571511
-5.256410256	-0.8461538462	-0.03255754552	-0.03769833908	1.157898683	-0.2036209113	-0.2014501254
-5.256410256	-0.7948717949	-0.007841307376	-0.008856856647	1.129512749	-0.04904098661	-0.04732873983
-5.256410256	-0.7435897436	0.01687493077	0.01998462579	1.184278979	0.1055389381	0.1067926458
-5.256410256	-0.6923076923	0.04159116891	0.04882610822	1.173953738	0.2601188628	0.2609140314
-5.256410256	-0.641025641	0.06630740706	0.07766759066	1.171326012	0.4146987876	0.415035417
-5.256410256	-0.5897435897	0.0910236452	0.1065090731	1.170125332	0.5692787123	0.5691568025
-5.256410256	-0.5384615385	0.1157398833	0.1353505555	1.169437463	0.723858637	0.7232781881
-5.256410256	-0.4871794872	0.1404561215	0.164192038	1.168991684	0.8784385617	0.8773995737
-5.256410256	-0.4358974359	0.1651723596	0.1930335204	1.168679317	1.033018486	1.031520959
-5.256410256	-0.3846153846	0.1898885978	0.2218750028	1.168448266	1.187598411	1.185642345
-5.256410256	-0.3333333333	0.2146048359	0.2507164853	1.168270436	1.342178336	1.339763731
-5.256410256	-0.2820512821	0.2393210741	0.2795579677	1.168129338	1.496758261	1.493885116
-5.256410256	-0.2307692308	0.2640373122	0.3083994501	1.168014655	1.651338185	1.648006502
-5.256410256	-0.1794871795	0.2887535504	0.3372409326	1.167919605	1.80591811	1.802127887
-5.256410256	-0.1282051282	0.3134697885	0.366082415	1.167839544	1.960498035	1.956249273
-5.256410256	-0.07692307692	0.3381860266	0.3949238974	1.167771186	2.11507796	2.110370658
-5.256410256	-0.02564102564	0.3629022648	0.4237653799	1.167712139	2.269657884	2.264492044
-5.256410256	0.02564102564	0.3876185029	0.4526068623	1.167660622	2.424237809	2.41861343
-5.256410256	0.07692307692	0.4123347411	0.4814483447	1.167615281	2.578817734	2.572734815
-5.256410256	0.1282051282	0.4370509792	0.5102898272	1.167575069	2.733397658	2.726856201
-5.256410256	0.1794871795	0.4617672174	0.5391313096	1.167539161	2.887977583	2.880977586
-5.256410256	0.2307692308	0.4864834555	0.567972792	1.167506902	3.042557508	3.035098972
-5.256410256	0.2820512821	0.5111996936	0.5968142745	1.167477762	3.197137433	3.189220358
-5.256410256	0.3333333333	0.5359159318	0.6256557569	1.167451311	3.351717357	3.343341743
-5.256410256	0.3846153846	0.5606321699	0.6544972393	1.167427191	3.506297282	3.497463129
-5.256410256	0.4358974359	0.5853484081	0.6833387218	1.167405108	3.660877207	3.651584514
-5.256410256	0.4871794872	0.6100646462	0.7121802042	1.167384815	3.815457132	3.8057059
-5.256410256	0.5384615385	0.6347808844	0.7410216867	1.167366102	3.970037056	3.959827286
-5.256410256	0.5897435897	0.6594971225	0.7698631691	1.167348792	4.124616981	4.113948671
-5.256410256	0.641025641	0.6842133607	0.7987046515	1.167332732	4.279196906	4.268070057
-5.256410256	0.6923076923	0.7089295988	0.827546134	1.167317792	4.43377683	4.422191442
-5.256410256	0.7435897436	0.7336458369	0.8563876164	1.167303859	4.588356755	4.576312828
-5.256410256	0.7948717949	0.7583620751	0.8852290988	1.167290834	4.74293668	4.730434214
-5.256410256	0.8461538462	0.7830783132	0.9140705813	1.167278631	4.897516605	4.884555599
-5.256410256	0.8974358974	0.8077945514	0.9429120637	1.167267175	5.052096529	5.038676985
-5.256410256	0.9487179487	0.8325107895	0.9717535461	1.167256399	5.206676454	5.19279837
-5.256410256	1	0.8572270277	1.000595029	1.167246244	5.361256379	5.346919756
-4.743589744	-1	-0.1277177182	-0.1487155933	1.164408474	-0.7987702315	-0.7946974761
-4.743589744	-0.9487179487	-0.1030014801	-0.1198741108	1.163809596	-0.6441903068	-0.6405760905
-4.743589744	-0.8974358974	-0.07828524191	-0.09103262841	1.162832562	-0.4896103821	-0.4864547049
-4.743589744	-0.8461538462	-0.05356900376	-0.06219114598	1.16095394	-0.3350304574	-0.3323333193
-4.743589744	-0.7948717949	-0.02885276562	-0.03334966355	1.155856738	-0.1804505326	-0.1782119337
-4.743589744	-0.7435897436	-0.004136527475	-0.00450818111	1.089846771	-0.0258706079	-0.02409054808
-4.743589744	-0.6923076923	0.02057971067	0.02433330132	1.182392781	0.1287093168	0.1300308375
-4.743589744	-0.641025641	0.04529594881	0.05317478376	1.173941272	0.2832892416	0.2841522231
-4.743589744	-0.5897435897	0.07001218696	0.08201626619	1.171456996	0.4378691663	0.4382736087
-4.743589744	-0.5384615385	0.0947284251	0.1108577486	1.170269098	0.592449091	0.5923949943
-4.743589744	-0.4871794872	0.1194446632	0.1396992311	1.169572815	0.7470290157	0.7465163799
-4.743589744	-0.4358974359	0.1441609014	0.1685407135	1.169115286	0.9016089405	0.9006377655
-4.743589744	-0.3846153846	0.1688771395	0.1973821959	1.168791682	1.056188865	1.054759151
-4.743589744	-0.3333333333	0.1935933777	0.2262236784	1.168550707	1.21076879	1.208880537
-4.743589744	-0.2820512821	0.2183096158	0.2550651608	1.168364297	1.365348715	1.363001922
-4.743589744	-0.2307692308	0.243025854	0.2839066432	1.168215803	1.519928639	1.517123308
-4.743589744	-0.1794871795	0.2677420921	0.3127481257	1.168094726	1.674508564	1.671244693
-4.743589744	-0.1282051282	0.2924583303	0.3415896081	1.167994113	1.829088489	1.825366079
-4.743589744	-0.07692307692	0.3171745684	0.3704310905	1.167909181	1.983668414	1.979487465
-4.743589744	-0.02564102564	0.3418908065	0.399272573	1.167836529	2.138248338	2.13360885
-4.743589744	0.02564102564	0.3666070447	0.4281140554	1.167773674	2.292828263	2.287730236
-4.743589744	0.07692307692	0.3913232828	0.4569555378	1.167718758	2.447408188	2.441851621
-4.743589744	0.1282051282	0.416039521	0.4857970203	1.167670367	2.601988112	2.595973007
-4.743589744	0.1794871795	0.4407557591	0.5146385027	1.167627404	2.756568037	2.750094393
-4.743589744	0.2307692308	0.4654719973	0.5434799851	1.167589003	2.911147962	2.904215778
-4.743589744	0.2820512821	0.4901882354	0.5723214676	1.167554474	3.065727887	3.058337164
-4.743589744	0.3333333333	0.5149044735	0.60116295	1.167523261	3.220307811	3.212458549
-4.743589744	0.3846153846	0.5396207117	0.6300044325	1.167494907	3.374887736	3.366579935
-4.743589744	0.4358974359	0.5643369498	0.6588459149	1.167469036	3.529467661	3.520701321
-4.743589744	0.4871794872	0.589053188	0.6876873973	1.167445337	3.684047586	3.674822706
-4.743589744	0.5384615385	0.6137694261	0.7165288798	1.167423546	3.83862751	3.828944092
-4.743589744	0.5897435897	0.6384856643	0.7453703622	1.167403442	3.993207435	3.983065477
-4.743589744	0.641025641	0.6632019024	0.7742118446	1.167384837	4.14778736	4.137186863
-4.743589744	0.6923076923	0.6879181406	0.8030533271	1.167367568	4.302367284	4.291308249
-4.743589744	0.7435897436	0.7126343787	0.8318948095	1.167351498	4.456947209	4.445429634
-4.743589744	0.7948717949	0.7373506168	0.8607362919	1.167336505	4.611527134	4.59955102
-4.743589744	0.8461538462	0.762066855	0.8895777744	1.167322484	4.766107059	4.753672405
-4.743589744	0.8974358974	0.7867830931	0.9184192568	1.167309345	4.920686983	4.907793791
-4.743589744	0.9487179487	0.8114993313	0.9472607392	1.167297005	5.075266908	5.061915177
-4.743589744	1	0.8362155694	0.9761022217	1.167285395	5.229846833	5.216036562
-4.230769231	-1	-0.1487291764	-0.1732084002	1.164589251	-0.9301797775	-0.9255806699
-4.230769231	-0.9487179487	-0.1240129383	-0.1443669177	1.16412787	-0.7755998528	-0.7714592843
-4.230769231	-0.8974358974	-0.09929670015	-0.1155254353	1.163436802	-0.6210199281	-0.6173378987
-4.230769231	-0.8461538462	-0.07458046201	-0.08668395288	1.16228769	-0.4664400034	-0.4632165131
-4.230769231	-0.7948717949	-0.04986422386	-0.05784247044	1.159999414	-0.3118600786	-0.3090951275
-4.230769231	-0.7435897436	-0.02514798572	-0.02900098801	1.153213157	-0.1572801539	-0.1549737419
-4.230769231	-0.6923076923	-0.0004317475748	-0.0001595055737	0.3694417364	-0.002700229187	-0.0008523563269
-4.230769231	-0.641025641	0.02428449057	0.02868197686	1.181082089	0.1518796955	0.1532690293
-4.230769231	-0.5897435897	0.04900072871	0.0575234593	1.173930691	0.3064596203	0.3073904149
-4.230769231	-0.5384615385	0.07371696686	0.08636494173	1.171574814	0.461039545	0.4615118005
-4.230769231	-0.4871794872	0.098433205	0.1152064242	1.170402042	0.6156194697	0.6156331861
-4.230769231	-0.4358974359	0.1231494431	0.1440479066	1.169700024	0.7701993944	0.7697545716
-4.230769231	-0.3846153846	0.1478656813	0.172889389	1.169232695	0.9247793192	0.9238759572
-4.230769231	-0.3333333333	0.1725819194	0.2017308715	1.168899223	1.079359244	1.077997343
-4.230769231	-0.2820512821	0.1972981576	0.2305723539	1.168649301	1.233939169	1.232118728
-4.230769231	-0.2307692308	0.2220143957	0.2594138363	1.168455025	1.388519093	1.386240114
-4.230769231	-0.1794871795	0.2467306339	0.2882553188	1.168299673	1.543099018	1.5403615
-4.230769231	-0.1282051282	0.271446872	0.3170968012	1.168172611	1.697678943	1.694482885
-4.230769231	-0.07692307692	0.2961631102	0.3459382836	1.168066757	1.852258868	1.848604271
-4.230769231	-0.02564102564	0.3208793483	0.3747797661	1.16797721	2.006838792	2.002725656
-4.230769231	0.02564102564	0.3455955864	0.4036212485	1.167900472	2.161418717	2.156847042
-4.230769231	0.07692307692	0.3703118246	0.4324627309	1.167833977	2.315998642	2.310968428
-4.230769231	0.1282051282	0.3950280627	0.4613042134	1.167775804	2.470578566	2.465089813
