# VHH-NNLO SMEFT scan points
# process: WminusHH
# energy_tev: 13.6
# scan_axis: phiBox
# fixed_wcs: phi=0,phiBox=0,phiD=0,phiW=0,phiq3st=0
#
phiBox	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
1.028822055	0.2876520642	0.3368641253	1.171081898	1.799029212	1.800114327
1.036591479	0.2886168713	0.3379948457	1.171084851	1.805063294	1.806156603
1.044360902	0.2895816783	0.3391255662	1.171087785	1.811097376	1.81219888
1.052130326	0.2905464854	0.3402562867	1.171090699	1.817131458	1.818241156
1.059899749	0.2915112925	0.3413870072	1.171093594	1.823165539	1.824283432
1.067669173	0.2924760995	0.3425177276	1.17109647	1.829199621	1.830325709
1.075438596	0.2934409066	0.3436484481	1.171099327	1.835233703	1.836367985
1.08320802	0.2944057136	0.3447791686	1.171102165	1.841267785	1.842410261
1.090977444	0.2953705207	0.345909889	1.171104985	1.847301866	1.848452537
1.098746867	0.2963353277	0.3470406095	1.171107786	1.853335948	1.854494814
1.106516291	0.2973001348	0.34817133	1.171110569	1.85937003	1.86053709
1.114285714	0.2982649418	0.3493020504	1.171113334	1.865404112	1.866579366
1.122055138	0.2992297489	0.3504327709	1.171116081	1.871438193	1.872621643
1.129824561	0.3001945559	0.3515634914	1.171118811	1.877472275	1.878663919
1.137593985	0.301159363	0.3526942118	1.171121523	1.883506357	1.884706195
1.145363409	0.30212417	0.3538249323	1.171124218	1.889540439	1.890748471
1.153132832	0.3030889771	0.3549556528	1.171126895	1.89557452	1.896790748
1.160902256	0.3040537841	0.3560863732	1.171129556	1.901608602	1.902833024
1.168671679	0.3050185912	0.3572170937	1.1711322	1.907642684	1.9088753
1.176441103	0.3059833982	0.3583478142	1.171134827	1.913676766	1.914917576
1.184210526	0.3069482053	0.3594785346	1.171137438	1.919710847	1.920959853
1.19197995	0.3079130123	0.3606092551	1.171140032	1.925744929	1.927002129
1.199749373	0.3088778194	0.3617399756	1.17114261	1.931779011	1.933044405
1.207518797	0.3098426264	0.362870696	1.171145172	1.937813093	1.939086682
1.215288221	0.3108074335	0.3640014165	1.171147718	1.943847174	1.945128958
1.223057644	0.3117722405	0.365132137	1.171150248	1.949881256	1.951171234
1.230827068	0.3127370476	0.3662628575	1.171152763	1.955915338	1.95721351
1.238596491	0.3137018547	0.3673935779	1.171155262	1.96194942	1.963255787
1.246365915	0.3146666617	0.3685242984	1.171157746	1.967983501	1.969298063
1.254135338	0.3156314688	0.3696550189	1.171160215	1.974017583	1.975340339
1.261904762	0.3165962758	0.3707857393	1.171162669	1.980051665	1.981382616
1.269674185	0.3175610829	0.3719164598	1.171165108	1.986085746	1.987424892
1.277443609	0.3185258899	0.3730471803	1.171167532	1.992119828	1.993467168
1.285213033	0.319490697	0.3741779007	1.171169941	1.99815391	1.999509444
1.292982456	0.320455504	0.3753086212	1.171172336	2.004187992	2.005551721
1.30075188	0.3214203111	0.3764393417	1.171174716	2.010222073	2.011593997
1.308521303	0.3223851181	0.3775700621	1.171177083	2.016256155	2.017636273
1.316290727	0.3233499252	0.3787007826	1.171179435	2.022290237	2.02367855
1.32406015	0.3243147322	0.3798315031	1.171181773	2.028324319	2.029720826
1.331829574	0.3252795393	0.3809622235	1.171184097	2.0343584	2.035763102
1.339598997	0.3262443463	0.382092944	1.171186408	2.040392482	2.041805378
1.347368421	0.3272091534	0.3832236645	1.171188705	2.046426564	2.047847655
1.355137845	0.3281739604	0.3843543849	1.171190988	2.052460646	2.053889931
1.362907268	0.3291387675	0.3854851054	1.171193258	2.058494727	2.059932207
1.370676692	0.3301035745	0.3866158259	1.171195515	2.064528809	2.065974484
1.378446115	0.3310683816	0.3877465463	1.171197758	2.070562891	2.07201676
1.386215539	0.3320331886	0.3888772668	1.171199989	2.076596973	2.078059036
1.393984962	0.3329979957	0.3900079873	1.171202206	2.082631054	2.084101312
1.401754386	0.3339628027	0.3911387078	1.171204411	2.088665136	2.090143589
1.40952381	0.3349276098	0.3922694282	1.171206603	2.094699218	2.096185865
1.417293233	0.3358924169	0.3934001487	1.171208783	2.1007333	2.102228141
