# VHH-NNLO SMEFT scan points
# process: WminusHH
# energy_tev: 13.6
# scan_axis: phiW
# fixed_wcs: phi=0,phiBox=0,phiD=0,phiW=0,phiq3st=0
#
phiW	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
0.3223057644	0.3152335644	0.3684024832	1.168665158	1.971529016	1.968647114
0.3255639098	0.3168038818	0.3702348932	1.168656429	1.981350071	1.978439037
0.3288220551	0.3183741992	0.3720673032	1.168647787	1.991171126	1.98823096
0.3320802005	0.3199445166	0.3738997131	1.168639229	2.000992182	1.998022882
0.3353383459	0.321514834	0.3757321231	1.168630755	2.010813237	2.007814805
0.3385964912	0.3230851513	0.3775645331	1.168622363	2.020634292	2.017606728
0.3418546366	0.3246554687	0.3793969431	1.168614053	2.030455348	2.02739865
0.345112782	0.3262257861	0.381229353	1.168605822	2.040276403	2.037190573
0.3483709273	0.3277961035	0.383061763	1.168597671	2.050097459	2.046982495
0.3516290727	0.3293664209	0.384894173	1.168589597	2.059918514	2.056774418
0.354887218	0.3309367383	0.386726583	1.1685816	2.069739569	2.066566341
0.3581453634	0.3325070557	0.3885589929	1.168573678	2.079560625	2.076358263
0.3614035088	0.334077373	0.3903914029	1.168565831	2.08938168	2.086150186
0.3646616541	0.3356476904	0.3922238129	1.168558057	2.099202735	2.095942108
0.3679197995	0.3372180078	0.3940562229	1.168550355	2.109023791	2.105734031
0.3711779449	0.3387883252	0.3958886328	1.168542725	2.118844846	2.115525954
0.3744360902	0.3403586426	0.3977210428	1.168535166	2.128665902	2.125317876
0.3776942356	0.34192896	0.3995534528	1.168527676	2.138486957	2.135109799
0.380952381	0.3434992774	0.4013858628	1.168520254	2.148308012	2.144901722
0.3842105263	0.3450695947	0.4032182727	1.1685129	2.158129068	2.154693644
0.3874686717	0.3466399121	0.4050506827	1.168505612	2.167950123	2.164485567
0.390726817	0.3482102295	0.4068830927	1.16849839	2.177771178	2.174277489
0.3939849624	0.3497805469	0.4087155027	1.168491233	2.187592234	2.184069412
0.3972431078	0.3513508643	0.4105479126	1.16848414	2.197413289	2.193861335
0.4005012531	0.3529211817	0.4123803226	1.168477111	2.207234344	2.203653257
0.4037593985	0.3544914991	0.4142127326	1.168470143	2.2170554	2.21344518
0.4070175439	0.3560618164	0.4160451426	1.168463237	2.226876455	2.223237103
0.4102756892	0.3576321338	0.4178775525	1.168456391	2.236697511	2.233029025
0.4135338346	0.3592024512	0.4197099625	1.168449606	2.246518566	2.242820948
0.4167919799	0.3607727686	0.4215423725	1.168442879	2.256339621	2.25261287
0.4200501253	0.362343086	0.4233747824	1.168436211	2.266160677	2.262404793
0.4233082707	0.3639134034	0.4252071924	1.1684296	2.275981732	2.272196716
0.426566416	0.3654837208	0.4270396024	1.168423046	2.285802787	2.281988638
0.4298245614	0.3670540381	0.4288720124	1.168416549	2.295623843	2.291780561
0.4330827068	0.3686243555	0.4307044223	1.168410106	2.305444898	2.301572483
0.4363408521	0.3701946729	0.4325368323	1.168403718	2.315265954	2.311364406
0.4395989975	0.3717649903	0.4343692423	1.168397384	2.325087009	2.321156329
0.4428571429	0.3733353077	0.4362016523	1.168391104	2.334908064	2.330948251
0.4461152882	0.3749056251	0.4380340622	1.168384876	2.34472912	2.340740174
0.4493734336	0.3764759425	0.4398664722	1.1683787	2.354550175	2.350532097
0.4526315789	0.3780462598	0.4416988822	1.168372575	2.36437123	2.360324019
0.4558897243	0.3796165772	0.4435312922	1.168366501	2.374192286	2.370115942
0.4591478697	0.3811868946	0.4453637021	1.168360477	2.384013341	2.379907864
0.462406015	0.382757212	0.4471961121	1.168354503	2.393834396	2.389699787
0.4656641604	0.3843275294	0.4490285221	1.168348577	2.403655452	2.39949171
0.4689223058	0.3858978468	0.4508609321	1.1683427	2.413476507	2.409283632
