# VHH-NNLO SMEFT scan points
# process: WminusHH
# energy_tev: 13.6
# scan_axis: phiq3st
# fixed_wcs: phi=0,phiBox=0,phiD=0,phiW=0,phiq3st=0
#
phiq3st	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
0.003233082707	0.1984917388	0.2333446156	1.175588551	1.241404046	1.246932975
0.003383458647	0.2002870319	0.235493907	1.1757821	1.252632141	1.258418229
0.003533834586	0.202082325	0.2376431985	1.175972211	1.263860237	1.269903484
0.003684210526	0.2038776181	0.2397924899	1.176158973	1.275088332	1.281388738
0.003834586466	0.2056729112	0.2419417813	1.176342474	1.286316427	1.292873993
0.003984962406	0.2074682043	0.2440910727	1.1765228	1.297544522	1.304359248
0.004135338346	0.2092634974	0.2462403641	1.176700032	1.308772617	1.315844502
0.004285714286	0.2110587906	0.2483896555	1.176874248	1.320000712	1.327329757
0.004436090226	0.2128540837	0.2505389469	1.177045526	1.331228808	1.338815012
0.004586466165	0.2146493768	0.2526882383	1.177213939	1.342456903	1.350300266
0.004736842105	0.2164446699	0.2548375297	1.177379558	1.353684998	1.361785521
0.004887218045	0.218239963	0.2569868211	1.177542452	1.364913093	1.373270776
0.005037593985	0.2200352561	0.2591361125	1.177702688	1.376141188	1.38475603
0.005187969925	0.2218305492	0.2612854039	1.17786033	1.387369283	1.396241285
0.005338345865	0.2236258423	0.2634346953	1.178015441	1.398597379	1.407726539
0.005488721805	0.2254211355	0.2655839868	1.178168082	1.409825474	1.419211794
0.005639097744	0.2272164286	0.2677332782	1.17831831	1.421053569	1.430697049
0.005789473684	0.2290117217	0.2698825696	1.178466183	1.432281664	1.442182303
0.005939849624	0.2308070148	0.272031861	1.178611756	1.443509759	1.453667558
0.006090225564	0.2326023079	0.2741811524	1.178755081	1.454737854	1.465152813
0.006240601504	0.234397601	0.2763304438	1.178896211	1.46596595	1.476638067
0.006390977444	0.2361928941	0.2784797352	1.179035196	1.477194045	1.488123322
0.006541353383	0.2379881872	0.2806290266	1.179172084	1.48842214	1.499608577
0.006691729323	0.2397834804	0.282778318	1.179306921	1.499650235	1.511093831
0.006842105263	0.2415787735	0.2849276094	1.179439755	1.51087833	1.522579086
0.006992481203	0.2433740666	0.2870769008	1.179570629	1.522106425	1.53406434
0.007142857143	0.2451693597	0.2892261922	1.179699586	1.533334521	1.545549595
0.007293233083	0.2469646528	0.2913754836	1.179826669	1.544562616	1.55703485
0.007443609023	0.2487599459	0.293524775	1.179951917	1.555790711	1.568520104
0.007593984962	0.250555239	0.2956740665	1.18007537	1.567018806	1.580005359
0.007744360902	0.2523505321	0.2978233579	1.180197067	1.578246901	1.591490614
0.007894736842	0.2541458253	0.2999726493	1.180317044	1.589474997	1.602975868
0.008045112782	0.2559411184	0.3021219407	1.180435338	1.600703092	1.614461123
0.008195488722	0.2577364115	0.3042712321	1.180551985	1.611931187	1.625946377
0.008345864662	0.2595317046	0.3064205235	1.180667017	1.623159282	1.637431632
0.008496240602	0.2613269977	0.3085698149	1.180780469	1.634387377	1.648916887
0.008646616541	0.2631222908	0.3107191063	1.180892373	1.645615472	1.660402141
0.008796992481	0.2649175839	0.3128683977	1.18100276	1.656843568	1.671887396
0.008947368421	0.266712877	0.3150176891	1.181111661	1.668071663	1.683372651
0.009097744361	0.2685081702	0.3171669805	1.181219105	1.679299758	1.694857905
0.009248120301	0.2703034633	0.3193162719	1.181325123	1.690527853	1.70634316
0.009398496241	0.2720987564	0.3214655633	1.181429741	1.701755948	1.717828415
0.00954887218	0.2738940495	0.3236148547	1.181532988	1.712984043	1.729313669
0.00969924812	0.2756893426	0.3257641462	1.18163489	1.724212139	1.740798924
0.00984962406	0.2774846357	0.3279134376	1.181735474	1.735440234	1.752284178
0.01	0.2792799288	0.330062729	1.181834765	1.746668329	1.763769433
0.01015037594	0.2810752219	0.3322120204	1.181932787	1.757896424	1.775254688
0.01030075188	0.2828705151	0.3343613118	1.182029565	1.769124519	1.786739942
0.01045112782	0.2846658082	0.3365106032	1.182125122	1.780352614	1.798225197
0.01060150376	0.2864611013	0.3386598946	1.182219481	1.79158071	1.809710452
0.0107518797	0.2882563944	0.340809186	1.182312666	1.802808805	1.821195706
0.01090225564	0.2900516875	0.3429584774	1.182404696	1.8140369	1.832680961
0.01105263158	0.2918469806	0.3451077688	1.182495594	1.825264995	1.844166215
0.01120300752	0.2936422737	0.3472570602	1.182585381	1.83649309	1.85565147
0.01135338346	0.2954375668	0.3494063516	1.182674077	1.847721185	1.867136725
0.0115037594	0.29723286	0.351555643	1.182761701	1.858949281	1.878621979
0.01165413534	0.2990281531	0.3537049344	1.182848273	1.870177376	1.890107234
0.01180451128	0.3008234462	0.3558542259	1.182933812	1.881405471	1.901592489
0.01195488722	0.3026187393	0.3580035173	1.183018336	1.892633566	1.913077743
0.01210526316	0.3044140324	0.3601528087	1.183101862	1.903861661	1.924562998
0.0122556391	0.3062093255	0.3623021001	1.18318441	1.915089756	1.936048253
